"ui-organisms-card-r123-featured__middle-section__price","ui-organisms-card-r123-featured__middle-section__address","attribute-text","attribute-text 2","attribute-text 3","attribute-value","attribute-value 2"
"Rp 16 Miliar","Jati Padang, Jakarta Selatan","4","2","5","732 m²","500 m²"
"Rp 16 Miliar","Ampera, Jakarta Selatan","4","4","","632 m²","500 m²"
"Rp 6,25 Miliar","Cipete, Jakarta Selatan","3","2","2","212 m²","175 m²"
"Rp 70 Miliar","Simprug, Jakarta Selatan","5","5","2","680 m²","1200 m²"
"Rp 13,8 Miliar","Tebet, Jakarta Selatan","5","5","1","313 m²","450 m²"
"Rp 13 Miliar","Pondok Indah, Jakarta Selatan","4","3","2","199 m²","400 m²"
"Rp 21,5 Miliar","Senayan, Jakarta Selatan","4","4","2","245 m²","268 m²"
"Rp 43 Miliar","Menteng, Jakarta Pusat","5","4","3","519 m²","470 m²"
"Rp 3,1 Miliar","Bintaro, Jakarta Selatan","4","3","","120 m²","129 m²"
"Rp 6,2 Miliar","Bintaro, Jakarta Selatan","4","3","","254 m²","218 m²"
"Rp 19,9 Miliar","Kemang, Jakarta Selatan","4","4","2","738 m²","950 m²"
"Rp 12 Miliar","Tebet, Jakarta Selatan","4","5","1","401 m²","400 m²"
"Rp 5,95 Miliar","Tanjung Barat, Jakarta Selatan","5","3","2","331 m²","350 m²"
"Rp 4,5 Miliar","Puri Media, Jakarta Barat","4","3","1","162 m²","200 m²"
"Rp 4,7 Miliar","Pluit, Jakarta Utara","3","3","2","200 m²","150 m²"
"Rp 45,1 Miliar","Ampera, Jakarta Selatan","12","12","6","3475 m²","1440 m²"
"Rp 25 Miliar","Kemang, Jakarta Selatan","3","3","1","980 m²","500 m²"
"Rp 4 Miliar","Bintaro, Jakarta Selatan","4","3","2","433 m²","300 m²"
"Rp 2,6 Miliar","Tomang, Jakarta Barat","2","1","","125 m²","100 m²"
"Rp 4,5 Miliar","Intercon, Jakarta Barat","4","3","2","144 m²","250 m²"
"Rp 1,6 Miliar","Citra Garden, Jakarta Barat","2","1","","96 m²","94 m²"
"Rp 7 Miliar","Kartini, Jakarta Pusat","","","","222 m²","400 m²"
"Rp 11,5 Miliar","Cideng, Jakarta Pusat","4","3","","343 m²","300 m²"
"Rp 17 Miliar","Petojo, Jakarta Pusat","4","4","","303 m²","500 m²"
"Rp 14,8 Miliar","Kemang, Jakarta Selatan","5","3","2","714 m²","350 m²"
"Rp 3,8 Miliar","Green garden, Jakarta Barat","4","3","1","220 m²","250 m²"
"Rp 6,45 Miliar","Sunrise Garden, Jakarta Barat","4","3","2","150 m²","200 m²"
"Rp 3,7 Miliar","Tamansari, Jakarta Barat","5","2","2","200 m²","180 m²"
"Rp 1,5 Miliar","Duri Kepa, Jakarta Barat","4","3","1","42 m²","120 m²"
"Rp 22 Miliar","Sunrise Garden, Jakarta Barat","3","4","3","1300 m²","500 m²"
"Rp 3,48 Miliar","Sunrise Garden, Jakarta Barat","4","3","1","144 m²","200 m²"
"Rp 2,5 Miliar","Taman Ratu, Jakarta Barat","3","2","1","150 m²","146 m²"
"Rp 3,2 Miliar","Taman Ratu, Jakarta Barat","4","4","2","96 m²","215 m²"
"Rp 4,5 Miliar","Taman Ratu, Jakarta Barat","3","3","","144 m²","200 m²"
"Rp 1,75 Miliar","Duri Kepa, Jakarta Barat","3","2","","67 m²","130 m²"
"Rp 2,8 Miliar","Taman Ratu, Jakarta Barat","4","3","2","127 m²","190 m²"
"Rp 16 Miliar","Duri Kepa, Jakarta Barat","4","4","2","500 m²","500 m²"
"Rp 3,5 Miliar","Sunrise Garden, Jakarta Barat","4","3","1","143 m²","170 m²"
"Rp 2,7 Miliar","Duri Kepa, Jakarta Barat","3","4","2","58 m²","110 m²"
"Rp 2,3 Miliar","Cideng, Jakarta Pusat","2","2","","72 m²","110 m²"
"Rp 14 Miliar","Kemang, Jakarta Selatan","4","5","1","260 m²","450 m²"
"Rp 45 Miliar","Menteng, Jakarta Pusat","7","8","2","733 m²","548 m²"
"Rp 13,7 Miliar","Gandaria, Jakarta Selatan","4","3","","504 m²","264 m²"
"Rp 27 Miliar","Pejaten, Jakarta Selatan","20","20","14","1195 m²","950 m²"
"Rp 4,99 Miliar","Lebak Bulus, Jakarta Selatan","4","2","3","350 m²","190 m²"
"Rp 45 Miliar","Pondok Indah, Jakarta Selatan","5","6","3","727 m²","1200 m²"
"Rp 565 Juta","Pinang Ranti, Jakarta Timur","2","1","1","32 m²","38 m²"
"Rp 265 Miliar","Pondok Indah, Jakarta Selatan","6","7","","4260 m²","2700 m²"
"Rp 27 Miliar","Pejaten, Jakarta Selatan","5","5","","1270 m²","900 m²"
"Rp 3,2 Miliar","Taman Meruya, Jakarta Barat","6","4","3","150 m²","200 m²"
"Rp 11 Miliar","Kelapa Gading, Jakarta Utara","4","3","1","390 m²","750 m²"
"Rp 4,5 Miliar","Permata Buana, Jakarta Barat","5","3","2","144 m²","250 m²"
"Rp 4,8 Miliar","Bintaro, Jakarta Selatan","5","3","2","300 m²","400 m²"
"Rp 3,1 Miliar","Jelambar, Jakarta Barat","4","4","","107 m²","270 m²"
"Rp 3,1 Miliar","Tanjung Duren, Jakarta Barat","3","2","","152 m²","152 m²"
"Rp 5,6 Miliar","Kelapa Gading, Jakarta Utara","3","2","1","220 m²","225 m²"
"Rp 2 Miliar","Cakung, Jakarta Timur","3","2","1","105 m²","105 m²"
"Rp 3,95 Miliar","Tanah Kusir, Jakarta Selatan","4","3","","208 m²","250 m²"
"Rp 1,7 Miliar","Cakung, Jakarta Timur","3","2","","90 m²","73 m²"
"Rp 1,67 Miliar","Cakung, Jakarta Timur","2","2","","90 m²","63 m²"
"Rp 2,2 Miliar","Cakung, Jakarta Timur","3","2","","120 m²","87 m²"
"Rp 3,3 Miliar","Puri Media, Jakarta Barat","4","3","3","120 m²","180 m²"
"Rp 3,77 Miliar","Pengadegan, Jakarta Selatan","3","1","1","121 m²","120 m²"
"Rp 1,7 Miliar","Cakung, Jakarta Timur","2","2","1","85 m²","60 m²"
"Rp 1,8 Miliar","Green Ville, Jakarta Barat","2","2","","70 m²","150 m²"
"Rp 4,7 Miliar","Green Lake City, Jakarta Barat","4","4","2","195 m²","250 m²"
"Rp 2,4 Miliar","Pejaten, Jakarta Selatan","4","2","","169 m²","220 m²"
"Rp 2,3 Miliar","Jagakarsa, Jakarta Selatan","3","3","2","120 m²","165 m²"
"Rp 11 Miliar","Cilandak, Jakarta Selatan","4","4","","1150 m²","500 m²"
"Rp 5,5 Miliar","Jagakarsa, Jakarta Selatan","4","4","","160 m²","380 m²"
"Rp 1,7 Miliar","Jagakarsa, Jakarta Selatan","5","2","","145 m²","200 m²"
"Rp 13,5 Miliar","Pancoran, Jakarta Selatan","5","3","","438 m²","298 m²"
"Rp 3,8 Miliar","Pondok Kelapa, Jakarta Timur","4","4","","193 m²","370 m²"
"Rp 1,05 Miliar","Cakung, Jakarta Timur","3","2","1","75 m²","90 m²"
"Rp 10,5 Miliar","Lebak Bulus, Jakarta Selatan","5","4","2","624 m²","450 m²"
"Rp 17,5 Miliar","Kemang, Jakarta Selatan","5","4","4","1050 m²","550 m²"
"Rp 69 Miliar","Menteng, Jakarta Pusat","4","5","","474 m²","1200 m²"
"Rp 17 Miliar","Kebayoran Baru, Jakarta Selatan","6","3","3","285 m²","350 m²"
"Rp 10,5 Miliar","Bangka, Jakarta Selatan","3","3","2","260 m²","430 m²"
"Rp 7,5 Miliar","Lebak Bulus, Jakarta Selatan","4","4","2","329 m²","560 m²"
"Rp 7 Miliar","Cempaka Putih, Jakarta Pusat","5","5","","300 m²","425 m²"
"Rp 5,95 Miliar","Tebet, Jakarta Selatan","4","3","3","165 m²","260 m²"
"Rp 13,5 Miliar","Tebet, Jakarta Selatan","4","5","","382 m²","400 m²"
"Rp 4,95 Miliar","Rawamangun, Jakarta Timur","4","4","2","174 m²","212 m²"
"Rp 4,3 Miliar","Pulo Asem, Jakarta Timur","4","4","2","135 m²","250 m²"
"Rp 3,3 Miliar","Kayu Putih, Jakarta Timur","5","5","2","92 m²","220 m²"
"Rp 2 Miliar","Kelapa Gading, Jakarta Utara","4","1","2","90 m²","90 m²"
"Rp 13,9 Miliar","Kelapa Gading, Jakarta Utara","6","7","4","318 m²","750 m²"
"Rp 7,97 Miliar","Menteng Dalam, Jakarta Selatan","4","4","2","203 m²","320 m²"
"Rp 32 Miliar","Kebayoran Baru, Jakarta Selatan","5","5","1","835 m²","900 m²"
"Rp 10,2 Miliar","Pondok Indah, Jakarta Selatan","4","3","2","453 m²","337 m²"
"Rp 2,85 Miliar","Citra Garden, Jakarta Barat","4","4","","120 m²","200 m²"
"Rp 3,15 Miliar","Pejaten, Jakarta Selatan","4","4","1","100 m²","200 m²"
"Rp 7 Miliar","Kebayoran Baru, Jakarta Selatan","5","3","2","240 m²","200 m²"
"Rp 3,56 Miliar","Kemayoran, Jakarta Pusat","9","4","","213 m²","283 m²"
"Rp 18,5 Miliar","Pantai Mutiara, Jakarta Utara","4","6","","576 m²","800 m²"
"Rp 27,5 Miliar","Kebayoran Baru, Jakarta Selatan","4","4","","330 m²","450 m²"
"Rp 4,3 Miliar","Citra Garden, Jakarta Barat","3","3","1","282 m²","193 m²"
"Rp 2,1 Miliar","Citra Garden, Jakarta Barat","3","2","1","90 m²","100 m²"
"Rp 4,5 Miliar","Jembatan Lima, Jakarta Barat","4","3","","240 m²","400 m²"
"Rp 6,9 Miliar","Bintaro, Jakarta Selatan","3","2","","360 m²","300 m²"
"Rp 2,34 Miliar","Duri Kepa, Jakarta Barat","4","3","1","66 m²","180 m²"
"Rp 3,8 Miliar","Cinere, Jakarta Selatan","4","3","","250 m²","300 m²"
"Rp 2,1 Miliar","Citra Garden, Jakarta Barat","3","2","2","115 m²","200 m²"
"Rp 2,95 Miliar","Citra Garden, Jakarta Barat","4","2","2","120 m²","240 m²"
"Rp 33 Miliar","Menteng, Jakarta Pusat","5","4","2","395 m²","788 m²"
"Rp 9 Miliar","Cipete, Jakarta Selatan","5","3","1","376 m²","300 m²"
"Rp 29,9 Miliar","Pondok Indah, Jakarta Selatan","4","3","4","681 m²","482 m²"
"Rp 11,2 Miliar","Mampang, Jakarta Selatan","4","4","2","247 m²","607 m²"
"Rp 5,75 Miliar","Pondok Indah, Jakarta Selatan","4","4","","150 m²","300 m²"
"Rp 1,7 Miliar","Kelapa Gading, Jakarta Utara","3","2","1","63 m²","63 m²"
"Rp 50 Miliar","Kebayoran Baru, Jakarta Selatan","4","5","2","1040 m²","916 m²"
"Rp 8,25 Miliar","Pondok Indah, Jakarta Selatan","4","3","1","140 m²","200 m²"
"Rp 19,9 Miliar","Pantai Mutiara, Jakarta Utara","4","4","","570 m²","800 m²"
"Rp 1,75 Miliar","Green Ville, Jakarta Barat","2","2","2","70 m²","150 m²"
"Rp 5,9 Miliar","Tebet, Jakarta Selatan","3","4","","170 m²","240 m²"
"Rp 1,87 Miliar","Taman Surya, Jakarta Barat","4","4","1","72 m²","250 m²"
"Rp 1,87 Miliar","Daan Mogot, Jakarta Barat","4","4","1","64 m²","70 m²"
"Rp 1 Miliar","Sawah Besar, Jakarta Pusat","15","4","","42 m²","200 m²"
"Rp 1,82 Miliar","Pasar Minggu, Jakarta Selatan","3","3","1","61 m²","110 m²"
"Rp 15 Miliar","Kebon Kacang, Jakarta Pusat","2","3","1","164 m²","500 m²"
"Rp 35 Miliar","Pantai Indah Kapuk, Jakarta Utara","5","5","","525 m²","700 m²"
"Rp 40 Miliar","Pantai Indah Kapuk, Jakarta Utara","","","","433 m²","700 m²"
"Rp 2,35 Miliar","Duri Kepa, Jakarta Barat","4","3","","66 m²","181 m²"
"Rp 900 Juta","Cengkareng, Jakarta Barat","5","2","2","72 m²","83 m²"
"Rp 2,2 Miliar","Kelapa Gading, Jakarta Utara","3","3","","80 m²","140 m²"
"Rp 225 Miliar","Menteng, Jakarta Pusat","","","","1938 m²","1938 m²"
"Rp 30 Miliar","Kebayoran Baru, Jakarta Selatan","3","3","","318 m²","500 m²"
"Rp 2,4 Miliar","Cakung, Jakarta Timur","5","5","1","90 m²","162 m²"
"Rp 1,57 Miliar","Bintaro, Jakarta Selatan","3","3","1","65 m²","132 m²"
"Rp 23,5 Miliar","Kebayoran Baru, Jakarta Selatan","8","4","5","336 m²","485 m²"
"Rp 18,5 Miliar","Kemang, Jakarta Selatan","5","5","","525 m²","600 m²"
"Rp 34,5 Miliar","Kemang, Jakarta Selatan","5","5","","1300 m²","850 m²"
"Rp 9,9 Miliar","Pondok Indah, Jakarta Selatan","4","3","2","247 m²","300 m²"
"Rp 82,5 Miliar","Kebayoran Baru, Jakarta Selatan","5","4","4","823 m²","519 m²"
"Rp 13 Miliar","Pondok Indah, Jakarta Selatan","4","4","2","200 m²","400 m²"
"Rp 60 Miliar","Mega Kuningan, Jakarta Selatan","6","5","3","865 m²","384 m²"
"Rp 15 Miliar","Mampang Prapatan, Jakarta Selatan","22","22","8","150 m²","1500 m²"
"Rp 60 Miliar","Kemang, Jakarta Selatan","6","6","8","4041 m²","1130 m²"
"Rp 43 Miliar","Kebayoran Baru, Jakarta Selatan","4","4","2","479 m²","500 m²"
"Rp 45 Miliar","Pondok Indah, Jakarta Selatan","5","5","4","483 m²","1200 m²"
"Rp 15 Miliar","Ampera, Jakarta Selatan","5","4","2","568 m²","568 m²"
"Rp 5,4 Miliar","Pasar Minggu, Jakarta Selatan","4","3","2","138 m²","224 m²"
"Rp 15,5 Miliar","Kemang, Jakarta Selatan","4","4","2","740 m²","340 m²"
"Rp 1,7 Miliar","Cakung, Jakarta Timur","3","2","","90 m²","63 m²"
"Rp 1,7 Miliar","Tanjung Barat, Jakarta Selatan","3","2","1","58 m²","80 m²"
"Rp 6 Miliar","Kebon Jeruk, Jakarta Barat","3","3","1","250 m²","350 m²"
"Rp 22 Miliar","Pluit, Jakarta Utara","5","4","","525 m²","500 m²"
"Rp 2,3 Miliar","Bungur, Jakarta Pusat","","","","157 m²","200 m²"
"Rp 6,9 Miliar","Tomang, Jakarta Barat","4","3","","218 m²","300 m²"
"Rp 3,2 Miliar","Pos Pengumben, Jakarta Barat","4","3","1","112 m²","200 m²"
"Rp 5,9 Miliar","Kelapa Gading, Jakarta Utara","5","4","","187 m²","300 m²"
"Rp 562 Juta","Sawah Besar, Jakarta Pusat","2","2","","22 m²","42 m²"
"Rp 641 Juta","Kemayoran, Jakarta Pusat","2","2","","34 m²","46 m²"
"Rp 3,2 Miliar","Tomang, Jakarta Barat","8","3","","170 m²","240 m²"
"Rp 1,18 Miliar","Green Lake City, Jakarta Barat","2","2","1","48 m²","76 m²"
"Rp 1,9 Miliar","Cirendeu, Jakarta Selatan","3","2","1","84 m²","125 m²"
"Rp 2,55 Miliar","Cinere, Jakarta Selatan","4","3","2","149 m²","250 m²"
"Rp 1,9 Miliar","Cinere, Jakarta Selatan","3","3","1","180 m²","150 m²"
"Rp 3,5 Miliar","Sunter, Jakarta Utara","4","4","1","99 m²","175 m²"
"Rp 2,9 Miliar","Green Lake City, Jakarta Barat","3","3","2","120 m²","126 m²"
"Rp 4 Miliar","Green Lake City, Jakarta Barat","","","","162 m²","234 m²"
"Rp 4,3 Miliar","Cakung, Jakarta Timur","4","3","1","200 m²","250 m²"
"Rp 4,2 Miliar","Jagakarsa, Jakarta Selatan","4","4","","114 m²","200 m²"
"Rp 1,75 Miliar","Condet, Jakarta Timur","3","2","2","68 m²","80 m²"
"Rp 470 Juta","Tanjung Priok, Jakarta Utara","2","1","","21 m²","33 m²"
"Rp 475 Juta","Tanjung Priok, Jakarta Utara","2","1","","21 m²","33 m²"
"Rp 3,5 Miliar","Pulo Gadung, Jakarta Timur","4","3","1","269 m²","156 m²"
"Rp 327 Juta","Tanjung Priok, Jakarta Utara","2","1","","24 m²","24 m²"
"Rp 6,05 Miliar","Metland Puri, Jakarta Barat","4","4","1","180 m²","180 m²"
"Rp 1,55 Miliar","Semanan, Jakarta Barat","2","2","1","75 m²","75 m²"
"Rp 1,27 Miliar","Taman Palem, Jakarta Barat","2","2","1","60 m²","60 m²"
"Rp 2,6 Miliar","Citra Garden, Jakarta Barat","4","3","1","120 m²","120 m²"
"Rp 1,3 Miliar","Bintaro, Jakarta Selatan","3","2","","80 m²","72 m²"
"Rp 9,5 Miliar","Kelapa Gading, Jakarta Utara","4","4","2","318 m²","550 m²"
"Rp 2,3 Miliar","Taman Palem, Jakarta Barat","2","2","1","150 m²","200 m²"
"Rp 769 Juta","Cibubur, Jakarta Timur","3","2","1","90 m²","60 m²"
"Rp 2,3 Miliar","Jelambar, Jakarta Barat","4","4","1","60 m²","120 m²"
"Rp 2,3 Miliar","Jelambar, Jakarta Barat","3","4","","68 m²","168 m²"
"Rp 2,6 Miliar","Jelambar, Jakarta Barat","3","3","","75 m²","120 m²"
"Rp 1,67 Miliar","Kelapa Gading, Jakarta Utara","3","3","1","67 m²","100 m²"
"Rp 11 Miliar","Pantai Indah Kapuk, Jakarta Utara","4","4","2","363 m²","600 m²"
"Rp 6,45 Miliar","Kemang, Jakarta Selatan","5","5","","422 m²","422 m²"
"Rp 2,2 Miliar","Joglo, Jakarta Barat","4","3","2","173 m²","209 m²"
"Rp 59 Miliar","Pondok Indah, Jakarta Selatan","5","5","3","625 m²","1050 m²"
"Rp 49,5 Miliar","Pondok Indah, Jakarta Selatan","4","4","2","430 m²","998 m²"
"Rp 49,5 Miliar","Pondok Indah, Jakarta Selatan","3","3","2","430 m²","998 m²"
"Rp 18 Miliar","Gunung Sahari, Jakarta Pusat","4","4","","450 m²","990 m²"
"Rp 18 Miliar","Pondok Indah, Jakarta Selatan","4","4","","368 m²","500 m²"
"Rp 7,95 Miliar","Tomang, Jakarta Barat","6","4","","249 m²","500 m²"
"Rp 30 Miliar","Kebayoran Baru, Jakarta Selatan","6","6","","835 m²","900 m²"
"Rp 28,5 Miliar","Tebet, Jakarta Selatan","8","4","4","500 m²","300 m²"
"Rp 70 Miliar","patra kuningan, Jakarta Selatan","5","5","","990 m²","700 m²"
"Rp 5,15 Miliar","Kedoya, Jakarta Barat","3","3","2","163 m²","310 m²"
"Rp 12,5 Miliar","Permata Buana, Jakarta Barat","4","4","2","200 m²","600 m²"
"Rp 7,8 Miliar","Tomang, Jakarta Barat","4","2","","300 m²","500 m²"
"Rp 4,8 Miliar","Alfa Indah, Jakarta Barat","3","4","","288 m²","218 m²"
"Rp 12 Miliar","Tomang, Jakarta Barat","3","3","","450 m²","400 m²"
"Rp 16 Miliar","Kebon Jeruk, Jakarta Barat","4","4","","548 m²","700 m²"
"Rp 24 Miliar","Kebayoran Baru, Jakarta Selatan","4","5","","300 m²","600 m²"
"Rp 8 Miliar","Taman Kencana, Jakarta Barat","3","2","","200 m²","205 m²"
"Rp 55 Miliar","Kebayoran Baru, Jakarta Selatan","3","3","3","1050 m²","700 m²"
"Rp 10,5 Miliar","Kepa Duri, Jakarta Barat","5","8","1","234 m²","500 m²"
"Rp 15,5 Miliar","Pancoran, Jakarta Selatan","6","4","","522 m²","450 m²"
"Rp 5,25 Miliar","Tomang, Jakarta Barat","4","2","","228 m²","331 m²"
"Rp 4,5 Miliar","Cengkareng, Jakarta Barat","4","4","","180 m²","135 m²"
"Rp 12,5 Miliar","Permata Buana, Jakarta Barat","4","4","","230 m²","630 m²"
