,area,bed,bath,location,price
2928,98.0,3,2,Bekasi,1150000000
2929,124.0,4,3,Bekasi,2200000000
2930,36.0,2,1,Bekasi,650000000
2931,400.0,5,4,Bekasi,5000000000
2932,60.0,3,2,Bekasi,550000000
2933,130.0,5,4,Bekasi,3000000000
2934,100.0,3,3,Bekasi,1500000000
2935,105.0,4,3,Bekasi,1090000000
2936,136.0,3,3,Bekasi,1850000000
2937,55.0,2,1,Bekasi,875000000
2938,263.0,3,2,Bekasi,1100000000
2939,255.0,5,4,Bekasi,2900000000
2940,100.0,3,2,Bekasi,1275000000
2941,100.0,3,3,Bekasi,1500000000
2942,54.0,2,1,Bekasi,650000000
2943,38.0,1,1,Bekasi,900000000
2944,110.0,3,3,Bekasi,1400000000
2945,70.0,3,2,Bekasi,706000000
2946,130.0,3,3,Bekasi,1600000000
2947,48.0,2,2,Bekasi,995812236
2948,50.0,3,2,Bekasi,900000000
2949,40.0,2,1,Bekasi,550000000
2950,65.0,2,2,Bekasi,650000000
2951,144.0,3,2,Bekasi,1100000000
2952,56.0,2,2,Bekasi,1200000000
2953,200.0,5,3,Bekasi,3800000000
2954,135.0,4,3,Bekasi,1750000000
2955,300.0,2,3,Bekasi,1600000000
2956,120.0,3,2,Bekasi,1350000000
2957,75.0,3,2,Bekasi,689000000
2958,56.0,3,1,Bekasi,902535000
2959,112.0,3,1,Bekasi,1275000000
2960,60.0,2,1,Bekasi,500000000
2961,100.0,3,2,Bekasi,900000000
2962,60.0,2,1,Bekasi,450000000
2963,62.0,2,1,Bekasi,1200000000
2964,45.0,2,1,Bekasi,679000000
2965,50.0,2,1,Bekasi,350000000
2966,125.0,4,3,Bekasi,2600000000
2967,125.0,4,3,Bekasi,2600000000
2968,88.0,3,2,Bekasi,1600000000
2969,117.0,4,3,Bekasi,1833000000
2970,51.0,2,2,Bekasi,940000000
2971,151.0,4,4,Bekasi,2800000000
2972,50.0,2,1,Bekasi,580000000
2973,100.0,4,1,Bekasi,800000000
2974,100.0,3,2,Bekasi,1400000000
2975,186.0,3,2,Bekasi,2650000000
2976,148.0,3,3,Bekasi,2650000000
2977,30.0,2,1,Bekasi,150000000
2978,36.0,2,1,Bekasi,180000000
2979,53.0,3,2,Bekasi,824000000
2980,60.0,3,2,Bekasi,999000000
2981,100.0,4,3,Bekasi,1375000000
2982,53.0,3,2,Bekasi,824000000
2983,30.0,2,1,Bekasi,165000000
2984,186.0,3,2,Bekasi,2550000000
2985,410.0,4,4,Bekasi,3000000000
2986,250.0,5,5,Bekasi,4500000000
2987,410.0,4,4,Bekasi,3000000000
2988,250.0,5,5,Bekasi,4500000000
2989,150.0,3,3,Bekasi,2450000000
2990,200.0,4,4,Bekasi,2500000000
2991,100.0,4,1,Bekasi,800000000
2992,400.0,6,4,Bekasi,3900000000
2993,42.0,2,1,Bekasi,575000000
2994,80.0,2,2,Bekasi,990000000
2995,112.0,3,1,Bekasi,750000000
2996,123.0,4,4,Bekasi,1650000000
2997,120.0,4,2,Bekasi,900000000
2998,90.0,3,3,Bekasi,1250000000
2999,72.0,3,2,Bekasi,795000000
3000,90.0,3,2,Bekasi,925000000
3001,70.0,2,1,Bekasi,500000000
3002,60.0,3,2,Bekasi,730000000
3003,45.0,2,1,Bekasi,585000000
3004,224.0,5,4,Bekasi,2399000000
3005,150.0,4,3,Bekasi,1350000000
3006,196.0,5,4,Bekasi,4650000000
3007,40.0,2,1,Bekasi,630000000
3008,85.0,3,2,Bekasi,845000000
3009,54.0,2,1,Bekasi,750000000
3010,62.0,3,2,Bekasi,755000000
3011,300.0,4,3,Bekasi,2900000000
3012,70.0,2,1,Bekasi,1150000000
3013,70.0,2,1,Bekasi,500000000
3014,50.0,2,1,Bekasi,645000000
3015,80.0,3,1,Bekasi,330000000
3016,40.0,2,1,Bekasi,559000000
3017,225.0,4,3,Bekasi,1630000000
3018,38.0,2,1,Bekasi,345000000
3019,130.0,2,2,Bekasi,1050000000
3020,90.0,3,2,Bekasi,915000000
3021,63.0,2,1,Bekasi,866500000
3022,75.0,3,3,Bekasi,1100000000
3023,160.0,4,4,Bekasi,1600000000
3024,250.0,6,4,Bekasi,1700000000
3025,100.0,3,3,Bekasi,1500000000
3026,179.0,4,2,Bekasi,1150000000
3027,90.0,3,2,Bekasi,915000000
3028,53.0,3,2,Bekasi,700000000
3029,48.0,2,2,Bekasi,1083000000
3030,42.0,2,1,Bekasi,541000000
3031,45.0,3,2,Bekasi,885500000
3032,56.0,3,2,Bekasi,850000000
3033,90.0,3,2,Bekasi,1650000000
3034,42.0,2,1,Bekasi,419900000
3035,62.0,3,2,Bekasi,6631854380
3036,126.0,4,3,Bekasi,680000000
3037,63.0,3,2,Bekasi,6631854380
3038,60.0,2,1,Bekasi,875000000
3039,81.0,3,2,Bekasi,1300000000
3040,45.0,2,2,Bekasi,750000000
3041,70.0,3,1,Bekasi,760000000
3042,140.0,3,3,Bekasi,1650000000
3043,120.0,4,2,Bekasi,800000000
3044,200.0,5,5,Bekasi,2150000000
3045,300.0,3,2,Bekasi,3600000000
3046,98.0,3,2,Bekasi,1150000000
3047,750.0,6,7,Bekasi,8500000000
3048,45.0,2,1,Bekasi,390000000
3049,100.0,3,2,Bekasi,1800000000
3050,136.0,5,4,Bekasi,1450000000
3051,170.0,5,3,Bekasi,1850000000
3052,84.0,3,1,Bekasi,850000000
3053,84.0,3,1,Bekasi,850000000
3054,107.0,3,3,Bekasi,2600000000
3055,77.0,3,2,Bekasi,1210449204
3056,77.0,3,2,Bekasi,1210429249
3057,40.0,2,1,Bekasi,335000000
3058,47.0,2,1,Bekasi,1088000000
3059,100.0,3,3,Bekasi,1300000000
3060,55.0,2,1,Bekasi,1500000000
3061,69.0,4,3,Bekasi,1400000000
3062,105.0,4,4,Bekasi,2100000000
3063,260.0,4,4,Bekasi,3500000000
3064,178.0,5,4,Bekasi,3100000000
3065,160.0,5,4,Bekasi,5000000000
3066,132.0,4,2,Bekasi,1365000000
3067,37.0,2,1,Bekasi,400000000
3068,141.0,4,3,Bekasi,1250000000
3069,160.0,5,3,Bekasi,1900000000
3070,170.0,4,3,Bekasi,1900000000
3071,161.0,4,4,Bekasi,2500000000
3072,378.0,5,4,Bekasi,2500000000
3073,300.0,7,4,Bekasi,5100000000
3074,192.0,4,4,Bekasi,1600000000
3075,200.0,2,2,Bekasi,1500000000
3076,36.0,2,1,Bekasi,455000000
3077,123.0,3,3,Bekasi,2400000000
3078,68.0,1,1,Bekasi,1500000000
3079,300.0,6,2,Bekasi,4200000000
3080,152.0,4,2,Bekasi,1800000000
3081,150.0,3,3,Bekasi,1500000000
3082,37.0,3,1,Bekasi,466000000
3083,37.0,2,1,Bekasi,555000000
3084,150.0,4,3,Bekasi,2300000000
3085,177.0,3,1,Bekasi,2950000000
3086,167.0,5,3,Bekasi,1450000000
3087,1423.0,10,10,Bekasi,14000000000
3088,70.0,3,2,Bekasi,760000000
3089,77.0,3,2,Bekasi,1210429249
3090,77.0,3,2,Bekasi,1210449204
3091,90.0,5,4,Bekasi,1300000000
3092,275.0,4,4,Bekasi,3525000000
3093,130.0,3,4,Bekasi,1960000000
3094,68.0,3,3,Bekasi,864000000
3095,68.0,3,3,Bekasi,900000000
3096,68.0,3,3,Bekasi,937000000
3097,68.0,3,3,Bekasi,900000000
3098,55.0,2,2,Bekasi,780000000
3099,68.0,3,3,Bekasi,900000000
3100,67.0,3,3,Bekasi,900000000
3101,55.0,2,2,Bekasi,647000000
3102,68.0,3,3,Bekasi,900000000
3103,88.0,3,3,Bekasi,1200000000
3104,50.0,2,2,Bekasi,1183000000
3105,68.0,3,3,Bekasi,900000000
3106,55.0,2,2,Bekasi,718000000
3107,68.0,3,3,Bekasi,1010000000
3108,55.0,2,2,Bekasi,780000000
3109,68.0,3,3,Bekasi,1010000000
3110,88.0,3,3,Bekasi,1200000000
3111,55.0,2,2,Bekasi,718000000
3112,88.0,3,3,Bekasi,1123000000
3113,275.0,4,4,Bekasi,4300000000
3114,105.0,3,3,Bekasi,1790000000
3115,63.0,3,3,Bekasi,880000000
3116,88.0,3,3,Bekasi,1200000000
3117,90.0,5,4,Bekasi,1300000000
3118,88.0,3,3,Bekasi,1200000000
3119,90.0,5,4,Bekasi,1300000000
3120,55.0,2,2,Bekasi,780000000
3121,68.0,3,3,Bekasi,937000000
3122,88.0,3,3,Bekasi,1100000000
3123,88.0,3,3,Bekasi,1200000000
3124,90.0,4,3,Bekasi,1200000000
3125,50.0,2,2,Bekasi,650000000
3126,70.0,3,2,Bekasi,706000000
3127,77.0,3,3,Bekasi,1100000000
3128,150.0,4,2,Bekasi,4000000000
3129,75.0,3,2,Bekasi,665000000
3130,57.0,3,2,Bekasi,1430000000
3131,36.0,2,1,Bekasi,380000000
3132,60.0,2,1,Bekasi,375000000
3133,36.0,2,1,Bekasi,380000000
3134,36.0,2,1,Bekasi,375000000
3135,160.0,3,2,Bekasi,675000000
3136,83.0,4,4,Bekasi,2400000000
3137,100.0,5,3,Bekasi,6631854380
3138,150.0,3,2,Bekasi,1250000000
3139,70.0,3,1,Bekasi,700000000
3140,150.0,4,4,Bekasi,2450000000
3141,150.0,4,2,Bekasi,4000000000
3142,42.0,2,1,Bekasi,580000000
3143,71.0,2,2,Bekasi,1500000000
3144,260.0,6,5,Bekasi,2850000000
3145,200.0,5,4,Bekasi,1800000000
3146,271.0,4,4,Bekasi,2500000000
3147,200.0,4,3,Bekasi,1300000000
3148,225.0,5,3,Bekasi,1590000000
3149,45.0,2,2,Bekasi,450000000
3150,70.0,2,2,Bekasi,690000000
3151,130.0,2,2,Bekasi,1050000000
3152,56.0,3,2,Bekasi,800000000
3153,56.0,3,2,Bekasi,800000000
3154,36.0,2,1,Bekasi,390000000
3155,300.0,6,5,Bekasi,2800000000
3156,36.0,2,1,Bekasi,390000000
3157,36.0,2,1,Bekasi,460000000
3158,86.0,3,2,Bekasi,1750000000
3159,56.0,2,1,Bekasi,800000000
3160,29.0,2,1,Bekasi,168000000
3161,38.0,2,1,Bekasi,405000000
3162,65.0,2,2,Bekasi,550800000
3163,50.0,2,1,Bekasi,550000000
3164,200.0,5,5,Bekasi,1900000000
3165,552.0,6,6,Bekasi,5000000000
3166,250.0,5,4,Bekasi,3750000000
3167,87.0,3,3,Bekasi,950000000
3168,360.0,4,4,Bekasi,4500000000
3169,36.0,2,1,Bekasi,800000000
3170,60.0,2,2,Bekasi,700000000
3171,37.0,2,1,Bekasi,510000000
3172,56.0,3,2,Bekasi,800000003
3173,56.0,3,2,Bekasi,800000000
3174,115.0,3,2,Bekasi,770000000
3175,113.0,4,3,Bekasi,1630000000
3176,150.0,5,5,Bekasi,1854345629
3177,250.0,6,5,Bekasi,2600000000
3178,52.0,3,2,Bekasi,589000000
3179,300.0,5,4,Bekasi,1900000000
3180,103.0,2,1,Bekasi,200000000
3181,130.0,3,2,Bekasi,1050000000
3182,40.0,2,1,Bekasi,435000000
3183,56.0,3,2,Bekasi,800000000
3184,300.0,4,4,Bekasi,3900000000
3185,63.0,2,1,Bekasi,420000000
3186,220.0,3,4,Bekasi,2700000000
3187,216.0,1,3,Bekasi,3900000000
3188,100.0,3,2,Bekasi,1275000000
3189,56.0,3,2,Bekasi,800000000
3190,85.0,3,2,Bekasi,1250000000
3191,160.0,4,4,Bekasi,1600000000
3192,77.0,3,2,Bekasi,6631854380
3193,69.0,3,3,Bekasi,900000000
3194,86.0,3,2,Bekasi,1350000000
3195,55.0,2,2,Bekasi,870000000
3196,78.0,2,2,Bekasi,1300000000
3197,55.0,2,2,Bekasi,870000000
3198,200.0,2,2,Bekasi,2350000000
3199,148.0,3,3,Bekasi,2450000000
3200,186.0,3,2,Bekasi,2650000000
3201,176.0,4,4,Bekasi,3000000000
3202,200.0,5,5,Bekasi,2150000000
3203,240.0,3,3,Bekasi,1560000000
3204,55.0,2,2,Bekasi,982000000
3205,75.0,3,2,Bekasi,665000000
3206,160.0,3,3,Bekasi,1600000000
3207,50.0,2,1,Bekasi,435000000
3208,87.0,3,1,Bekasi,550000000
3209,180.0,3,2,Bekasi,2100000000
3210,40.0,2,1,Bekasi,335000000
3211,40.0,2,1,Bekasi,335000000
3212,45.0,2,1,Bekasi,643875000
3213,75.0,3,2,Bekasi,765000000
3214,45.0,2,1,Bekasi,310000001
3215,45.0,2,1,Bekasi,310000001
3216,83.0,4,4,Bekasi,2400000000
3217,90.0,3,1,Bekasi,925000001
3218,600.0,1,3,Bekasi,5800000000
3219,268.0,4,2,Bekasi,2100000000
3220,55.0,3,1,Bekasi,640000001
3221,55.0,2,1,Bekasi,635000001
3222,55.0,2,1,Bekasi,450000001
3223,45.0,2,1,Bekasi,450000001
3224,75.0,3,1,Bekasi,875000001
3225,45.0,2,1,Bekasi,495000000
3226,51.0,2,1,Bekasi,850000000
3227,80.0,3,2,Bekasi,1800000000
3228,200.0,4,2,Bekasi,950000000
3229,60.0,2,2,Bekasi,1150000000
3230,70.0,2,1,Bekasi,1150000000
3231,53.0,2,1,Bekasi,780000000
3232,53.0,3,2,Bekasi,700000000
3233,250.0,4,3,Bekasi,3500000000
3234,136.0,4,4,Bekasi,1550000000
3235,45.0,2,1,Bekasi,395000001
3236,53.0,3,2,Bekasi,700000000
3237,40.0,2,1,Bekasi,335000000
3238,53.0,3,2,Bekasi,824000000
3239,90.0,3,2,Bekasi,430000000
3240,70.0,2,1,Bekasi,800000001
3241,40.0,2,1,Bekasi,335000000
3242,600.0,7,4,Bekasi,5250000000
3243,350.0,5,5,Bekasi,6000000000
3244,65.0,2,1,Bekasi,595000000
3245,50.0,2,1,Bekasi,650000000
3246,100.0,3,2,Bekasi,1500000000
3247,65.0,2,2,Bekasi,400000000
3248,65.0,2,2,Bekasi,400000000
3249,60.0,2,2,Bekasi,400000000
3250,60.0,2,2,Bekasi,400000000
3251,42.0,3,1,Bekasi,400000000
3252,42.0,3,1,Bekasi,400000000
3253,37.0,3,1,Bekasi,400000000
3254,228.0,5,3,Bekasi,1450000000
3255,100.0,4,3,Bekasi,2000000000
3256,53.0,3,2,Bekasi,700000000
3257,60.0,2,1,Bekasi,750000000
3258,216.0,5,4,Bekasi,3000000000
3259,54.0,2,2,Bekasi,800000000
3260,52.0,2,1,Bekasi,350000000
3261,88.0,4,3,Bekasi,1134300000
3262,80.0,3,3,Bekasi,925000000
3263,180.0,5,4,Bekasi,3500000000
3264,220.0,6,6,Bekasi,6000000000
3265,50.0,2,2,Bekasi,952000000
3266,305.0,10,10,Bekasi,2135000000
3267,100.0,4,2,Bekasi,1170000000
3268,120.0,3,2,Bekasi,985000000
3269,88.0,3,2,Bekasi,1100000000
3270,69.0,3,2,Bekasi,1020000000
3271,164.0,3,3,Bekasi,990000000
3272,80.0,3,2,Bekasi,1750000000
3273,100.0,4,2,Bekasi,975000000
3274,65.0,3,2,Bekasi,1000000000
3275,65.0,3,2,Bekasi,900000000
3276,35.0,2,1,Bekasi,490000000
3277,48.0,2,2,Bekasi,6631854380
3278,70.0,3,2,Bekasi,760000000
3279,76.0,3,2,Bekasi,6631854380
3280,77.0,3,2,Bekasi,6631854380
3281,121.0,3,2,Bekasi,725000000
3282,125.0,4,3,Bekasi,1700000000
3283,103.0,3,3,Bekasi,1280000000
3284,45.0,2,1,Bekasi,650000000
3285,185.0,3,5,Bekasi,1275000000
3286,105.0,2,3,Bekasi,750000000
3287,160.0,3,4,Bekasi,2000000000
3288,45.0,2,1,Bekasi,650000000
3289,57.0,2,2,Bekasi,930000000
3290,130.0,3,3,Bekasi,1599900000
3291,65.0,3,2,Bekasi,860000000
3292,65.0,3,2,Bekasi,850000000
3293,65.0,3,2,Bekasi,800000000
3294,48.0,2,1,Bekasi,600000000
3295,60.0,2,1,Bekasi,600000000
3296,32.0,2,1,Bekasi,500000000
3297,32.0,2,1,Bekasi,400000000
3298,45.0,2,1,Bekasi,650000000
3299,100.0,3,2,Bekasi,1275000000
3300,200.0,4,3,Bekasi,2300000000
3301,60.0,2,1,Bekasi,360000000
3302,77.0,3,2,Bekasi,6631854380
3303,85.0,3,2,Bekasi,1250000000
3304,60.0,3,1,Bekasi,625000000
3305,200.0,4,3,Bekasi,3393000000
3306,87.0,3,2,Bekasi,950000000
3307,60.0,3,2,Bekasi,590000000
3308,56.0,2,2,Bekasi,1200000000
3309,45.0,2,1,Bekasi,425000000
3310,30.0,2,1,Bekasi,168000000
3311,30.0,2,1,Bekasi,168000000
3312,45.0,2,1,Bekasi,810000000
3313,150.0,3,2,Bekasi,1200000000
3314,80.0,3,2,Bekasi,1750000000
3315,60.0,3,1,Bekasi,770000000
3316,90.0,3,2,Bekasi,1200000000
3317,30.0,2,1,Bekasi,500000000
3318,70.0,2,1,Bekasi,1150000000
3319,50.0,3,1,Bekasi,750000000
3320,40.0,2,1,Bekasi,335000000
3321,90.0,2,1,Bekasi,560000000
3322,300.0,3,3,Bekasi,2500000000
3323,100.0,3,3,Bekasi,1250000000
3324,60.0,2,1,Bekasi,350000000
3325,70.0,2,2,Bekasi,690000000
3326,40.0,2,1,Bekasi,435000000
3327,200.0,4,3,Bekasi,1300000000
3328,100.0,4,2,Bekasi,795000000
3329,42.0,2,1,Bekasi,449000000
3330,75.0,3,2,Bekasi,735000000
3331,165.0,4,4,Bekasi,1975000000
3332,90.0,3,1,Bekasi,420000000
3333,164.0,3,3,Bekasi,990000000
3334,55.0,3,1,Bekasi,640000011
3335,42.0,2,1,Bekasi,339000000
3336,60.0,3,1,Bekasi,595000000
3337,42.0,2,1,Bekasi,430000000
3338,36.0,2,1,Bekasi,270000000
3339,200.0,4,3,Bekasi,1650000000
3340,55.0,3,1,Bekasi,650000011
3341,180.0,4,1,Bekasi,650000000
3342,126.0,3,3,Bekasi,2100000000
3343,132.0,3,3,Bekasi,2100000000
3344,132.0,3,3,Bekasi,2100000000
3345,80.0,3,2,Bekasi,1070000000
3346,42.0,2,1,Bekasi,585000000
3347,60.0,2,1,Bekasi,625000000
3348,45.0,2,1,Bekasi,395000111
3349,162.0,3,4,Bekasi,1250000000
3350,45.0,2,1,Bekasi,450000011
3351,60.0,3,2,Bekasi,850000000
3352,55.0,2,1,Bekasi,450000011
3353,53.0,3,2,Bekasi,733000000
3354,27.0,2,1,Bekasi,178000000
3355,27.0,2,1,Bekasi,168000000
3356,30.0,2,1,Bekasi,168000000
3357,63.0,3,2,Bekasi,779000000
3358,30.0,2,1,Bekasi,168000000
3359,70.0,3,2,Bekasi,706000000
3360,68.0,3,2,Bekasi,889000000
3361,84.0,3,3,Bekasi,1574000000
3362,64.0,2,2,Bekasi,635000000
3363,45.0,2,1,Bekasi,720000000
3364,72.0,3,2,Bekasi,860000000
3365,85.0,3,2,Bekasi,825000000
3366,42.0,2,1,Bekasi,365000000
3367,147.0,3,3,Bekasi,1975000000
3368,40.0,2,1,Bekasi,335000000
3369,50.0,2,1,Bekasi,435000000
3370,150.0,3,3,Bekasi,2020000000
3371,145.0,3,3,Bekasi,1200000000
3372,100.0,3,3,Bekasi,1350000000
3373,46.0,2,1,Bekasi,525000000
3374,65.0,3,2,Bekasi,1500000000
3375,78.0,3,2,Bekasi,730000000
3376,120.0,4,3,Bekasi,1100000000
3377,64.0,3,2,Bekasi,1398000000
3378,40.0,2,1,Bekasi,435000000
3379,40.0,2,1,Bekasi,448000000
3380,40.0,2,1,Bekasi,335000000
3381,30.0,2,1,Bekasi,168000000
3382,30.0,2,1,Bekasi,168000000
3383,40.0,2,1,Bekasi,335000000
3384,77.0,3,2,Bekasi,6631854380
3385,180.0,3,1,Bekasi,650000000
3386,36.0,2,1,Bekasi,390000000
3387,36.0,2,1,Bekasi,487500000
3388,77.0,3,2,Bekasi,6631854380
3389,150.0,3,3,Bekasi,2150000000
3390,42.0,2,1,Bekasi,419000000
3391,64.0,3,2,Bekasi,749000000
3392,30.0,2,1,Bekasi,168000000
3393,30.0,2,1,Bekasi,168000000
3394,40.0,2,1,Bekasi,335000000
3395,138.0,3,3,Bekasi,1656000000
3396,124.0,4,3,Bekasi,2600000000
3397,36.0,2,1,Bekasi,330000000
3398,40.0,2,1,Bekasi,365000000
3399,320.0,5,3,Bekasi,1470000000
3400,77.0,3,2,Bekasi,6631854380
3401,70.0,2,1,Bekasi,585000000
3402,80.0,3,1,Bekasi,1680000000
3403,96.0,3,2,Bekasi,497000000
3404,120.0,8,6,Bekasi,1600000000
3405,77.0,3,2,Bekasi,6631854380
3406,26.0,2,1,Bekasi,168000000
3407,77.0,3,2,Bekasi,6631854380
3408,450.0,5,5,Bekasi,4500000000
3409,30.0,1,1,Bekasi,425000000
3410,40.0,2,1,Bekasi,435000000
3411,450.0,5,5,Bekasi,4500000000
3412,77.0,3,2,Bekasi,6631854380
3413,50.0,3,1,Bekasi,5000000
3414,77.0,3,2,Bekasi,6631854380
3415,192.0,4,3,Bekasi,3500000000
3416,170.0,4,3,Bekasi,1100000000
3417,77.0,3,2,Bekasi,6631854380
3418,70.0,3,1,Bekasi,865000000
3419,198.0,4,3,Bekasi,2350000000
3420,100.0,3,2,Bekasi,1075000000
3421,60.0,3,2,Bekasi,415000000
3422,220.0,6,4,Bekasi,1750000000
3423,80.0,3,2,Bekasi,895000000
3424,50.0,2,2,Bekasi,952000000
3425,70.0,3,1,Bekasi,895000000
3426,70.0,3,1,Bekasi,770000000
3427,400.0,4,4,Bekasi,6500000000
3428,96.0,3,1,Bekasi,600000000
3429,219.0,4,4,Bekasi,3000000000
3430,75.0,3,1,Bekasi,650000000
3431,80.0,3,3,Bekasi,9250000000
3432,120.0,4,2,Bekasi,695000000
3433,35.0,2,1,Bekasi,450000000
3434,100.0,4,3,Bekasi,1850000000
3435,84.0,3,2,Bekasi,1350000000
3436,150.0,3,3,Bekasi,2200000000
3437,55.0,2,1,Bekasi,640000000
3438,52.0,2,1,Bekasi,700000000
3439,100.0,3,2,Bekasi,1450000000
3440,70.0,3,1,Bekasi,595000000
3441,70.0,2,1,Bekasi,930000000
3442,90.0,2,1,Bekasi,700000000
3443,400.0,5,4,Bekasi,2500000000
3444,36.0,2,1,Bekasi,380000000
3445,36.0,2,1,Bekasi,375000000
3446,386.0,4,4,Bekasi,6732000000
3447,101.0,2,2,Bekasi,1100000000
3448,45.0,2,1,Bekasi,710000000
3449,160.0,3,2,Bekasi,1600000000
3450,38.0,2,1,Bekasi,790000000
3451,300.0,5,5,Bekasi,3200000000
3452,50.0,2,1,Bekasi,435000000
3453,162.0,4,3,Bekasi,3352000000
3454,450.0,5,5,Bekasi,4500000000
3455,110.0,3,2,Bekasi,850000000
3456,95.0,3,2,Bekasi,905000000
3457,63.0,3,1,Bekasi,847000000
3458,550.0,6,5,Bekasi,6800000000
3459,36.0,2,1,Bekasi,480000000
3460,450.0,5,5,Bekasi,4500000000
3461,90.0,3,2,Bekasi,925000000
3462,90.0,3,3,Bekasi,895000000
3463,55.0,2,1,Bekasi,800000000
3464,131.0,4,3,Bekasi,1600000000
3465,132.0,4,4,Bekasi,2200000000
3466,30.0,2,1,Bekasi,168000000
3467,250.0,5,6,Bekasi,3600000000
3468,36.0,2,2,Bekasi,385000000
3469,135.0,3,2,Bekasi,1500000000
3470,30.0,2,1,Bekasi,489000000
3471,40.0,2,1,Bekasi,489000000
3472,30.0,2,1,Bekasi,165000000
3473,30.0,2,1,Bekasi,165000000
3474,30.0,2,1,Bekasi,165000000
3475,30.0,2,1,Bekasi,165000000
3476,40.0,2,1,Bekasi,465000000
3477,40.0,2,1,Bekasi,374000000
3478,100.0,3,2,Bekasi,1200000000
3479,105.0,4,4,Bekasi,2100000000
3480,36.0,2,1,Bekasi,450000000
3481,75.0,3,3,Bekasi,810000000
3482,45.0,2,1,Bekasi,679000000
3483,30.0,2,1,Bekasi,168500000
3484,40.0,2,1,Bekasi,460000000
3485,40.0,2,1,Bekasi,348000000
3486,188.0,6,3,Bekasi,2400000000
3487,188.0,6,3,Bekasi,2420000000
3488,60.0,2,1,Bekasi,280000000
3489,63.0,3,1,Bekasi,799000000
3490,90.0,3,1,Bekasi,1300000000
3491,300.0,4,4,Bekasi,1850000000
3492,224.0,4,4,Bekasi,2200000000
3493,200.0,5,4,Bekasi,2195000000
3494,50.0,2,1,Bekasi,575000000
3495,234.0,4,5,Bekasi,2245000000
3496,150.0,4,2,Bekasi,1490000000
3497,65.0,3,1,Bekasi,850000000
3498,100.0,3,2,Bekasi,1250000000
3499,250.0,5,4,Bekasi,2300000000
3500,170.0,5,3,Bekasi,1840000000
3501,100.0,4,2,Bekasi,1345000000
3502,45.0,2,1,Bekasi,585000000
3503,63.0,3,2,Bekasi,799000000
3504,250.0,5,4,Bekasi,1700000000
3505,100.0,3,2,Bekasi,1240000000
3506,250.0,4,4,Bekasi,2300000000
3507,126.0,3,2,Bekasi,1095000000
3508,200.0,4,4,Bekasi,2490000000
3509,45.0,3,2,Bekasi,990000000
3510,1200.0,9,9,Bekasi,35000000000
3511,88.0,3,2,Bekasi,2000000000
3512,157.0,4,4,Bekasi,2099000000
3513,69.0,3,3,Bekasi,1500000000
3514,85.0,2,2,Bekasi,1250000000
3515,400.0,5,4,Bekasi,4500000000
3516,300.0,6,4,Bekasi,3250000000
3517,120.0,4,3,Bekasi,1300000000
3518,60.0,3,2,Bekasi,845000000
3519,50.0,3,1,Bekasi,860000000
3520,112.0,4,3,Bekasi,1280000000
3521,90.0,3,3,Bekasi,1100000000
3522,135.0,3,2,Bekasi,1345000000
3523,180.0,4,3,Bekasi,1490000000
3524,108.0,3,3,Bekasi,2000000000
3525,108.0,3,3,Bekasi,1600000000
3526,200.0,4,3,Bekasi,1850000000
3527,112.0,3,1,Bekasi,1145000000
3528,54.0,3,2,Bekasi,890000000
3529,60.0,2,1,Bekasi,310000009
3530,60.0,2,1,Bekasi,310000009
3531,55.0,2,1,Bekasi,399000009
3532,55.0,2,1,Bekasi,399000009
3533,95.0,3,2,Bekasi,735000009
3534,45.0,2,1,Bekasi,435000009
3535,120.0,3,2,Bekasi,985000000
3536,55.0,3,1,Bekasi,650000009
3537,45.0,2,1,Bekasi,395000009
3538,148.0,3,3,Bekasi,895000000
3539,60.0,2,1,Bekasi,310000009
3540,95.0,3,2,Bekasi,735000009
3541,45.0,2,1,Bekasi,435000009
3542,45.0,2,2,Bekasi,435000009
3543,95.0,3,2,Bekasi,735000009
3544,90.0,3,1,Bekasi,925000009
3545,60.0,3,1,Bekasi,650000009
3546,60.0,2,1,Bekasi,450000009
3547,95.0,3,2,Bekasi,810000009
3548,45.0,2,1,Bekasi,395000009
3549,95.0,3,2,Bekasi,745000009
3550,60.0,2,1,Bekasi,335000000
3551,45.0,2,1,Bekasi,450000009
3552,45.0,2,1,Bekasi,450000009
3553,95.0,3,2,Bekasi,810000009
3554,60.0,2,1,Bekasi,495000009
3555,50.0,2,1,Bekasi,310000009
3556,90.0,3,1,Bekasi,925000009
3557,45.0,2,1,Bekasi,450000009
3558,55.0,2,1,Bekasi,650000009
3559,277.0,4,2,Bekasi,2500000000
3560,60.0,3,1,Bekasi,900000000
3561,259.0,4,3,Bekasi,1900000000
3562,63.0,3,2,Bekasi,1500000000
3563,120.0,4,3,Bekasi,1400000000
3564,74.0,2,2,Bekasi,1400000000
3565,70.0,2,1,Bekasi,1150000000
3566,130.0,5,3,Bekasi,1600000000
3567,144.0,4,3,Bekasi,1750000000
3568,150.0,3,3,Bekasi,1250000000
3569,263.0,3,2,Bekasi,1100000000
3570,55.0,2,2,Bekasi,715000000
3571,42.0,2,1,Bekasi,490000000
3572,125.0,4,3,Bekasi,1700000000
3573,38.0,2,1,Bekasi,790000000
3574,105.0,3,2,Bekasi,1600000000
3575,55.0,2,1,Bekasi,635000003
3576,90.0,3,1,Bekasi,850000003
3577,70.0,3,1,Bekasi,800000003
3578,90.0,3,1,Bekasi,925000003
