"ui-organisms-card-r123-featured__middle-section__price","ui-organisms-card-r123-featured__middle-section__address","attribute-text","attribute-text 2","attribute-text 3","attribute-value","attribute-value 2"
"Rp 1,4 Miliar","Bekasi, Bekasi","3","2","","90 m²","69 m²"
"Rp 1,1 Miliar","Galaxy, Bekasi","2","1","","90 m²","100 m²"
"Rp 925 Juta","Bekasi, Bekasi","2","1","","95 m²","60 m²"
"Rp 1,5 Miliar","Kemang Pratama, Bekasi","5","4","","108 m²","180 m²"
"Rp 450 Juta","Babelan, Bekasi","2","1","","60 m²","27 m²"
"Rp 850 Juta","Babelan, Bekasi","2","1","","90 m²","50 m²"
"Rp 1,85 Miliar","Harapan Indah, Bekasi","3","2","1","105 m²","105 m²"
"Rp 3,2 Miliar","Galaxy, Bekasi","4","3","1","126 m²","250 m²"
"Rp 555 Juta","Tarumajaya, Bekasi","2","1","1","72 m²","38 m²"
"Rp 1,35 Miliar","Summarecon Bekasi, Bekasi","2","2","","55 m²","55 m²"
"Rp 3,5 Miliar","Harapan Indah, Bekasi","4","4","","160 m²","216 m²"
"Rp 850 Juta","Babelan, Bekasi","2","1","","90 m²","50 m²"
"Rp 250 Juta","Tambun Utara, Bekasi","1","1","","60 m²","60 m²"
"Rp 2,3 Miliar","Galaxy, Bekasi","","","","210 m²","125 m²"
"Rp 550 Juta","Bekasi Timur, Bekasi","3","1","","96 m²","92 m²"
"Rp 1,4 Miliar","Bekasi Barat, Bekasi","3","2","","368 m²","150 m²"
"Rp 700 Juta","Harapan Mulya, Bekasi","2","1","1","103 m²","60 m²"
"Rp 850 Juta","Pejuang, Bekasi","3","2","","120 m²","90 m²"
"Rp 455 Juta","Pondok Ungu, Bekasi","2","1","1","60 m²","110 m²"
"Rp 475 Juta","Pondok Ungu, Bekasi","2","1","1","60 m²","50 m²"
"Rp 285 Juta","Bekasi, Bekasi","2","1","","60 m²","60 m²"
"Rp 4 Miliar","Bekasi Timur, Bekasi","4","3","","350 m²","380 m²"
"Rp 1,15 Miliar","Tarumajaya, Bekasi","3","1","","112 m²","112 m²"
"Rp 1,6 Miliar","Pekayon, Bekasi","2","2","1","151 m²","70 m²"
"Rp 1,25 Miliar","Kemang Pratama, Bekasi","3","1","1","90 m²","81 m²"
"Rp 2,5 Miliar","Harapan Indah, Bekasi","3","2","","287 m²","277 m²"
"Rp 380 Juta","Jati Asih, Bekasi","2","1","1","50 m²","36 m²"
"Rp 900 Juta","Pekayon, Bekasi","4","2","1","90 m²","120 m²"
"Rp 900 Juta","Jaka Mulya, Bekasi","2","1","1","84 m²","84 m²"
"Rp 400 Juta","Tambun Selatan, Bekasi","2","1","1","120 m²","45 m²"
"Rp 600 Juta","Bekasi Timur, Bekasi","2","1","1","84 m²","84 m²"
"Rp 2,3 Miliar","Bekasi, Bekasi","5","3","1","269 m²","188 m²"
"Rp 2,2 Miliar","Harapan Indah, Bekasi","4","4","","160 m²","225 m²"
"Rp 700 Juta","Pondok Ungu, Bekasi","2","2","","118 m²","100 m²"
"Rp 2,6 Miliar","Harapan Indah, Bekasi","3","2","","144 m²","124 m²"
"Rp 1,4 Miliar","Harapan Indah, Bekasi","2","2","","126 m²","80 m²"
"Rp 1,3 Miliar","Bekasi, Bekasi","3","3","","94 m²","120 m²"
"Rp 950 Juta","Jati Asih, Bekasi","2","1","3","145 m²","75 m²"
"Rp 3 Miliar","Harapan Indah, Bekasi","4","3","2","240 m²","350 m²"
"Rp 2,2 Miliar","Harapan Indah, Bekasi","4","5","","160 m²","225 m²"
"Rp 3,5 Miliar","Harapan Indah, Bekasi","3","3","","240 m²","350 m²"
"Rp 3,5 Miliar","Cikarang, Bekasi","3","3","","114 m²","219 m²"
"Rp 900 Juta","Tarumajaya, Bekasi","3","2","1","120 m²","60 m²"
"Rp 1 Miliar","Kemang Pratama, Bekasi","2","1","1","105 m²","105 m²"
"Rp 1,15 Miliar","Harapan Indah, Bekasi","3","1","","112 m²","112 m²"
"Rp 280 Juta","Sukawangi, Bekasi","2","1","1","66 m²","30 m²"
"Rp 850 Juta","Bekasi, Bekasi","3","2","","90 m²","60 m²"
"Rp 1,45 Miliar","Jati Mekar, Bekasi","4","2","1","158 m²","272 m²"
"Rp 490 Juta","Bekasi Barat, Bekasi","2","1","1","60 m²","36 m²"
"Rp 1,15 Miliar","Harapan Indah, Bekasi","3","1","","112 m²","112 m²"
"Rp 528 Juta","Mustikajaya, Bekasi","2","1","1","72 m²","36 m²"
"Rp 2,2 Miliar","Harapan Indah, Bekasi","4","5","","160 m²","225 m²"
"Rp 1,25 Miliar","Harapan Indah, Bekasi","3","2","","105 m²","130 m²"
"Rp 850 Juta","Harapan Indah, Bekasi","3","2","","120 m²","90 m²"
"Rp 825 Juta","Bekasi, Bekasi","2","1","","100 m²","70 m²"
"Rp 850 Juta","Jati Asih, Bekasi","3","2","2","113 m²","90 m²"
"Rp 1,25 Miliar","Harapan Indah, Bekasi","3","2","","105 m²","130 m²"
"Rp 1,4 Miliar","Harapan Indah, Bekasi","2","2","10","126 m²","80 m²"
"Rp 629 Juta","Babelan, Bekasi","2","1","","72 m²","39 m²"
"Rp 1,66 Miliar","Grand Wisata, Bekasi","3","3","","66 m²","88 m²"
"Rp 1,3 Miliar","Taman Galaxy, Bekasi","3","1","","108 m²","100 m²"
"Rp 1,4 Miliar","Taman Galaxy, Bekasi","2","2","","68 m²","78 m²"
"Rp 4,5 Miliar","Taman Galaxy, Bekasi","3","5","","245 m²","350 m²"
"Rp 4,5 Miliar","Taman Galaxy, Bekasi","3","5","","245 m²","350 m²"
"Rp 1,5 Miliar","Jatisampurna, Bekasi","3","3","","119 m²","160 m²"
"Rp 1,25 Miliar","Harapan Indah, Bekasi","3","2","","105 m²","130 m²"
"Rp 1,52 Miliar","Grand Wisata, Bekasi","2","2","1","78 m²","66 m²"
"Rp 1,25 Miliar","Harapan Indah, Bekasi","3","2","","105 m²","130 m²"
"Rp 2,7 Miliar","Summarecon Bekasi, Bekasi","3","3","2","136 m²","200 m²"
"Rp 1,25 Miliar","Harapan Indah, Bekasi","2","2","","105 m²","130 m²"
"Rp 1,6 Miliar","Delta Mas, Bekasi","","","","199 m²","285 m²"
"Rp 2,5 Miliar","Harapan Indah, Bekasi","3","2","1","102 m²","144 m²"
"Rp 420 Juta","Bekasi, Bekasi","1","1","","60 m²","22 m²"
"Rp 550 Juta","Tarumajaya, Bekasi","3","2","","90 m²","54 m²"
"Rp 800 Juta","Jati Asih, Bekasi","3","2","1","60 m²","60 m²"
"Rp 1,15 Miliar","Bekasi, Bekasi","3","2","","180 m²","59 m²"
"Rp 1,5 Miliar","Galaxy, Bekasi","6","3","1","126 m²","126 m²"
"Rp 1,4 Miliar","Harapan Indah, Bekasi","2","2","2","126 m²","80 m²"
"Rp 2,3 Miliar","Kemang Pratama, Bekasi","4","1","","180 m²","120 m²"
"Rp 1,1 Miliar","Harapan Indah, Bekasi","","","","94 m²","180 m²"
"Rp 1,87 Miliar","Kemang Pratama, Bekasi","4","3","1","135 m²","160 m²"
"Rp 3 Miliar","Harapan Indah, Bekasi","4","3","2","240 m²","350 m²"
"Rp 1,4 Miliar","Harapan Indah, Bekasi","2","2","2","126 m²","80 m²"
"Rp 550 Juta","Babelan, Bekasi","2","1","","60 m²","45 m²"
"Rp 2,2 Miliar","Harapan Indah, Bekasi","4","5","","160 m²","225 m²"
"Rp 1,14 Miliar","Jatiwaringin, Bekasi","4","3","1","85 m²","80 m²"
"Rp 1 Miliar","Bekasi, Bekasi","3","2","","102 m²","130 m²"
"Rp 2,3 Miliar","Kemang Pratama, Bekasi","4","3","2","180 m²","120 m²"
"Rp 1,95 Miliar","Pekayon, Bekasi","5","3","","165 m²","150 m²"
"Rp 800 Juta","Kemang Pratama, Bekasi","2","1","1","105 m²","51 m²"
"Rp 1,7 Miliar","Jatibening, Bekasi","","","","84 m²","140 m²"
"Rp 850 Juta","Bekasi, Bekasi","4","3","","60 m²","100 m²"
"Rp 1,5 Miliar","Jatiwaringin, Bekasi","4","2","1","150 m²","230 m²"
"Rp 4 Miliar","Rawalumbu, Bekasi","4","2","2","280 m²","220 m²"
"Rp 764 Juta","Bekasi Barat, Bekasi","3","3","2","78 m²","83 m²"
"Rp 3,1 Miliar","Galaxy, Bekasi","5","3","2","179 m²","250 m²"
"Rp 1,5 Miliar","Jatikramat, Bekasi","3","3","","136 m²","100 m²"
"Rp 764 Juta","Bekasi, Bekasi","3","3","2","78 m²","83 m²"
"Rp 900 Juta","Harapan Indah, Bekasi","3","2","1","90 m²","140 m²"
"Rp 1 Miliar","Harapan Indah, Bekasi","3","2","1","171 m²","160 m²"
"Rp 1,25 Miliar","Harapan Indah, Bekasi","2","2","","84 m²","56 m²"
"Rp 1,2 Miliar","Harapan Indah, Bekasi","2","1","1","72 m²","60 m²"
"Rp 764 Juta","Cibitung, Bekasi","3","3","2","78 m²","83 m²"
"Rp 1,4 Miliar","Harapan Indah, Bekasi","2","2","1","126 m²","80 m²"
"Rp 1,58 Miliar","Kemang Pratama, Bekasi","3","2","2","179 m²","200 m²"
"Rp 795 Juta","Duren Jaya, Bekasi","2","2","1","69 m²","70 m²"
"Rp 1,25 Miliar","Harapan Indah, Bekasi","2","2","","108 m²","99 m²"
"Rp 750 Juta","Duren Jaya, Bekasi","2","2","","60 m²","65 m²"
"Rp 420 Juta","Babelan, Bekasi","1","1","","60 m²","22 m²"
"Rp 750 Juta","Kebalen, Bekasi","4","4","","150 m²","100 m²"
"Rp 250 Juta","Setu, Bekasi","1","1","1","60 m²","50 m²"
"Rp 779 Juta","Tarumajaya, Bekasi","3","2","1","53 m²","63 m²"
"Rp 870 Juta","Harapan Indah, Bekasi","3","2","1","94 m²","70 m²"
"Rp 750 Juta","Bekasi Utara, Bekasi","2","1","","88 m²","80 m²"
"Rp 1,4 Miliar","Jati Asih, Bekasi","3","2","1","128 m²","200 m²"
"Rp 3,2 Miliar","Grand Wisata, Bekasi","3","3","2","200 m²","137 m²"
"Rp 779 Juta","Harapan Indah, Bekasi","3","2","1","53 m²","63 m²"
"Rp 1,8 Miliar","Grand Wisata, Bekasi","3","3","2","180 m²","123 m²"
"Rp 1,2 Miliar","Kota Legenda, Bekasi","2","2","1","85 m²","150 m²"
"Rp 1,45 Miliar","Harapan Indah, Bekasi","4","3","","131 m²","225 m²"
"Rp 1 Miliar","Harapan Indah, Bekasi","3","2","1","102 m²","130 m²"
"Rp 3,25 Miliar","Kemang Pratama, Bekasi","5","3","","255 m²","280 m²"
"Rp 1,25 Miliar","Harapan Indah, Bekasi","3","2","","105 m²","10 m²"
"Rp 1,5 Miliar","Harapan Indah, Bekasi","3","3","1","144 m²","120 m²"
"Rp 4,3 Miliar","Harapan Indah, Bekasi","3","3","1","270 m²","200 m²"
"Rp 1,18 Miliar","Jatiwarna, Bekasi","3","3","1","84 m²","77 m²"
"Rp 930 Juta","Galaxy, Bekasi","2","1","1","60 m²","48 m²"
"Rp 1,1 Miliar","Harapan Baru, Bekasi","3","2","1","72 m²","200 m²"
"Rp 900 Juta","Tarumajaya, Bekasi","3","2","1","120 m²","60 m²"
"Rp 990 Juta","Kayuringin Jaya, Bekasi","3","2","1","150 m²","100 m²"
"Rp 1,6 Miliar","Tarumajaya, Bekasi","3","2","1","60 m²","120 m²"
"Rp 950 Juta","Bintara, Bekasi","4","3","2","100 m²","195 m²"
"Rp 2,2 Miliar","Duta Harapan, Bekasi","3","2","2","210 m²","230 m²"
"Rp 1,11 Miliar","Pondok Gede, Bekasi","3","3","2","76 m²","80 m²"
"Rp 2,25 Miliar","Summarecon Bekasi, Bekasi","3","2","1","119 m²","148 m²"
"Rp 8,5 Miliar","Kemang Pratama, Bekasi","7","4","","675 m²","189 m²"
"Rp 425 Juta","Bekasi, Bekasi","2","1","","60 m²","45 m²"
"Rp 920 Juta","Harapan Baru, Bekasi","3","2","1","77 m²","120 m²"
"Rp 1,25 Miliar","Harapan Indah, Bekasi","3","2","","105 m²","130 m²"
"Rp 500 Juta","Setu, Bekasi","2","1","1","72 m²","45 m²"
"Rp 2,95 Miliar","Caman, Bekasi","3","3","2","152 m²","200 m²"
"Rp 950 Juta","Tarumajaya, Bekasi","2","1","1","105 m²","38 m²"
"Rp 9 Miliar","Rawalumbu, Bekasi","36","36","","939 m²","1 m²"
"Rp 1,25 Miliar","Harapan Indah, Bekasi","3","2","","105 m²","130 m²"
"Rp 350 Juta","Babelan, Bekasi","2","2","","60 m²","40 m²"
"Rp 395 Juta","Pondok Ungu, Bekasi","2","1","1","60 m²","45 m²"
"Rp 720 Juta","Bekasi, Bekasi","2","2","","85 m²","170 m²"
"Rp 675 Juta","Tambun Utara, Bekasi","4","2","","162 m²","90 m²"
"Rp 675 Juta","Tambun Utara, Bekasi","4","2","","162 m²","90 m²"
"Rp 320 Juta","Karang Satria, Bekasi","5","5","","120 m²","120 m²"
"Rp 1,4 Miliar","Harapan Indah, Bekasi","2","2","","126 m²","80 m²"
"Rp 350 Juta","Bekasi, Bekasi","2","2","","60 m²","40 m²"
"Rp 1,4 Miliar","Harapan Indah, Bekasi","2","2","1","126 m²","80 m²"
"Rp 950 Juta","Jati Asih, Bekasi","2","1","2","146 m²","75 m²"
"Rp 764 Juta","Bekasi Timur, Bekasi","3","3","2","78 m²","83 m²"
"Rp 1,4 Miliar","Bekasi Kota, Bekasi","3","2","1","136 m²","136 m²"
"Rp 750 Juta","Cikarang, Bekasi","4","4","","161 m²","90 m²"
"Rp 764 Juta","Grand Wisata, Bekasi","3","3","2","78 m²","83 m²"
"Rp 764 Juta","Cikarang, Bekasi","3","3","2","78 m²","83 m²"
"Rp 764 Juta","Bekasi Timur, Bekasi","3","3","2","78 m²","83 m²"
"Rp 764 Juta","Grand Wisata, Bekasi","3","3","2","78 m²","83 m²"
"Rp 764 Juta","Cikarang, Bekasi","3","3","","78 m²","83 m²"
"Rp 764 Juta","Bekasi Timur, Bekasi","3","3","2","78 m²","83 m²"
"Rp 670 Juta","Bekasi Barat, Bekasi","3","2","","60 m²","120 m²"
"Rp 1,1 Miliar","Cimuning, Bekasi","4","4","","150 m²","240 m²"
"Rp 1,8 Miliar","Bekasi Barat, Bekasi","4","2","","200 m²","200 m²"
"Rp 764 Juta","Grand Wisata, Bekasi","3","3","","78 m²","83 m²"
"Rp 764 Juta","Cikarang, Bekasi","3","3","2","78 m²","83 m²"
"Rp 764 Juta","Bekasi Timur, Bekasi","3","3","2","78 m²","83 m²"
"Rp 764 Juta","Grand Wisata, Bekasi","3","3","","78 m²","83 m²"
"Rp 764 Juta","Cikarang, Bekasi","3","3","2","78 m²","83 m²"
"Rp 1,8 Miliar","Summarecon Bekasi, Bekasi","2","1","","119 m²","83 m²"
"Rp 700 Juta","Harapan Indah, Bekasi","3","1","","94 m²","54 m²"
"Rp 1,19 Miliar","Jati Mekar, Bekasi","3","2","2","105 m²","98 m²"
"Rp 425 Juta","Bekasi Utara, Bekasi","2","1","1","60 m²","60 m²"
"Rp 650 Juta","Jati Mekar, Bekasi","2","2","2","50 m²","68 m²"
"Rp 970 Juta","Pekayon, Bekasi","3","1","2","108 m²","108 m²"
"Rp 1,7 Miliar","Harapan Jaya, Bekasi","3","3","","170 m²","70 m²"
"Rp 950 Juta","Harapan Jaya, Bekasi","2","1","","147 m²","48 m²"
"Rp 750 Juta","Jati Asih, Bekasi","2","1","","78 m²","54 m²"
"Rp 1,3 Miliar","Harapan Indah, Bekasi","2","2","","84 m²","56 m²"
"Rp 2,7 Miliar","Summarecon Bekasi, Bekasi","4","4","","136 m²","200 m²"
"Rp 800 Juta","Bekasi Utara, Bekasi","3","2","","108 m²","100 m²"
"Rp 1,35 Miliar","Grand Wisata, Bekasi","2","2","","76 m²","66 m²"
"Rp 375 Juta","Harapan Indah, Bekasi","2","1","1","60 m²","36 m²"
"Rp 375 Juta","Harapan Indah, Bekasi","2","1","","60 m²","36 m²"
"Rp 1,35 Miliar","Grand Wisata, Bekasi","2","2","1","78 m²","66 m²"
"Rp 580 Juta","Bekasi Utara, Bekasi","2","1","1","72 m²","50 m²"
"Rp 5,5 Miliar","Cikarang, Bekasi","4","3","","308 m²","215 m²"
"Rp 990 Juta","Harapan Indah, Bekasi","3","1","","90 m²","100 m²"
"Rp 580 Juta","Pondok Ungu, Bekasi","2","1","1","72 m²","55 m²"
"Rp 1,15 Miliar","Jatiranggon, Bekasi","3","3","1","84 m²","77 m²"
"Rp 1,15 Miliar","Jatiraden, Bekasi","3","3","1","84 m²","77 m²"
"Rp 2,5 Miliar","Bekasi Timur, Bekasi","3","2","2","135 m²","110 m²"
"Rp 1,2 Miliar","Harapan Indah, Bekasi","1","","","119 m²","63 m²"
"Rp 1,15 Miliar","Jatisampurna, Bekasi","3","3","1","84 m²","77 m²"
"Rp 850 Juta","Harapan Indah, Bekasi","3","2","1","94 m²","80 m²"
"Rp 1,3 Miliar","Harapan Indah, Bekasi","4","2","1","94 m²","150 m²"
"Rp 650 Juta","Bekasi Utara, Bekasi","2","1","","72 m²","60 m²"
"Rp 1,95 Miliar","Bekasi, Bekasi","4","4","","154 m²","204 m²"
"Rp 8,5 Miliar","Kemang Pratama, Bekasi","7","4","1","675 m²","189 m²"
"Rp 9,2 Miliar","Cibubur, Bekasi","7","7","10","2100 m²","700 m²"
"Rp 450 Juta","Bekasi Barat, Bekasi","3","2","1","60 m²","120 m²"
"Rp 925 Juta","Karang Satria, Bekasi","2","1","1","117 m²","110 m²"
"Rp 995 Juta","Jati Mekar, Bekasi","3","2","2","105 m²","75 m²"
"Rp 375 Juta","Harapan Indah, Bekasi","2","1","1","60 m²","36 m²"
"Rp 1,12 Miliar","Cikunir, Bekasi","3","2","","82 m²","99 m²"
"Rp 380 Juta","Harapan Indah, Bekasi","2","1","","60 m²","36 m²"
"Rp 699 Juta","Karang Satria, Bekasi","2","1","","164 m²","60 m²"
"Rp 399 Juta","Karang Satria, Bekasi","2","1","","72 m²","60 m²"
"Rp 1,2 Miliar","Jatibening, Bekasi","3","3","1","103 m²","107 m²"
"Rp 1,5 Miliar","Kaliabang, Bekasi","2","2","1","225 m²","150 m²"
"Rp 8,5 Miliar","Kemang Pratama, Bekasi","7","5","2","675 m²","180 m²"
"Rp 300 Juta","Babelan, Bekasi","2","1","1","60 m²","50 m²"
"Rp 1,22 Miliar","Jati Asih, Bekasi","3","3","2","110 m²","110 m²"
"Rp 750 Juta","Jati Asih, Bekasi","2","1","1","78 m²","54 m²"
"Rp 1,4 Miliar","Harapan Indah, Bekasi","4","3","2","131 m²","225 m²"
"Rp 750 Juta","Jati Luhur, Bekasi","","","","78 m²","54 m²"
"Rp 790 Juta","Harapan Indah, Bekasi","3","2","1","108 m²","130 m²"
"Rp 1,8 Miliar","Babelan, Bekasi","5","4","2","266 m²","200 m²"
"Rp 2,7 Miliar","Pekayon, Bekasi","5","4","1","157 m²","295 m²"
"Rp 550 Juta","Cikarang Selatan, Bekasi","4","","","72 m²","72 m²"
"Rp 1,25 Miliar","Harapan Indah, Bekasi","2","2","1","84 m²","56 m²"
"Rp 550 Juta","Bekasi Barat, Bekasi","2","1","1","70 m²","38 m²"
"Rp 1,2 Miliar","Jati Asih, Bekasi","3","2","","90 m²","130 m²"
"Rp 550 Juta","Bekasi, Bekasi","2","1","1","70 m²","38 m²"
"Rp 726 Juta","Bekasi, Bekasi","2","2","","90 m²","45 m²"
"Rp 570 Juta","Bekasi, Bekasi","1","1","","84 m²","31 m²"
"Rp 1,25 Miliar","Harapan Indah, Bekasi","2","2","1","84 m²","56 m²"
"Rp 550 Juta","Bantar Gebang, Bekasi","2","1","1","70 m²","38 m²"
"Rp 3,35 Miliar","Harapan Indah, Bekasi","4","4","","200 m²","200 m²"
"Rp 1,3 Miliar","Jati Rahayu, Bekasi","3","3","1","76 m²","135 m²"
"Rp 550 Juta","Narogong, Bekasi","2","1","1","70 m²","38 m²"
"Rp 489 Juta","Bekasi Utara, Bekasi","2","1","1","66 m²","40 m²"
"Rp 2,75 Miliar","Jatiwarna, Bekasi","3","2","2","345 m²","120 m²"
"Rp 168 Juta","Tambun Utara, Bekasi","","","","60 m²","30 m²"
"Rp 1,4 Miliar","Summarecon Bekasi, Bekasi","52","55","","52 m²","55 m²"
"Rp 1,55 Miliar","Grand Wisata, Bekasi","2","2","1","78 m²","66 m²"
"Rp 450 Juta","Tambun Selatan, Bekasi","2","1","1","97 m²","54 m²"
"Rp 1,2 Miliar","Jatisampurna, Bekasi","3","1","1","107 m²","90 m²"
"Rp 1,3 Miliar","Harapan Indah, Bekasi","2","2","1","90 m²","90 m²"
"Rp 1,95 Miliar","Harapan Indah, Bekasi","4","2","1","250 m²","200 m²"
"Rp 1,35 Miliar","Galaxy, Bekasi","3","3","1","135 m²","108 m²"
"Rp 400 Juta","Pondok Ungu, Bekasi","2","1","1","60 m²","45 m²"
"Rp 850 Juta","Harapan Indah, Bekasi","4","2","","112 m²","150 m²"
"Rp 2,7 Miliar","Summarecon Bekasi, Bekasi","3","3","1","136 m²","200 m²"
"Rp 1,52 Miliar","Grand Wisata, Bekasi","2","2","1","78 m²","66 m²"
"Rp 1,49 Miliar","Harapan Indah, Bekasi","3","3","","105 m²","150 m²"
"Rp 800 Juta","Bekasi Utara, Bekasi","2","1","","90 m²","90 m²"
"Rp 2,7 Miliar","Summarecon Bekasi, Bekasi","3","3","1","136 m²","200 m²"
"Rp 700 Juta","Harapan Indah, Bekasi","2","1","","66 m²","36 m²"
"Rp 800 Juta","Narogong, Bekasi","4","3","1","160 m²","138 m²"
"Rp 1,97 Miliar","Harapan Indah, Bekasi","3","3","","105 m²","100 m²"
"Rp 1,2 Miliar","Bekasi Kota, Bekasi","3","3","1","88 m²","120 m²"
"Rp 1,25 Miliar","Kemang Pratama, Bekasi","","","","90 m²","81 m²"
"Rp 440 Juta","Bekasi, Bekasi","2","1","1","72 m²","45 m²"
"Rp 2,7 Miliar","Kemang Pratama, Bekasi","4","3","3","222 m²","300 m²"
"Rp 1,55 Miliar","Taman Galaxy, Bekasi","4","3","","112 m²","167 m²"
"Rp 3,25 Miliar","Kemang Pratama, Bekasi","","","","225 m²","280 m²"
"Rp 850 Juta","Harapan Indah, Bekasi","3","2","1","94 m²","70 m²"
"Rp 495 Juta","Tambun Selatan, Bekasi","2","1","1","86 m²","40 m²"
"Rp 1,4 Miliar","Bekasi, Bekasi","2","1","","144 m²","144 m²"
"Rp 60 Juta","Bekasi Timur, Bekasi","2","1","1","60 m²","45 m²"
"Rp 416 Juta","Cikarang, Bekasi","2","1","1","60 m²","36 m²"
"Rp 2,7 Miliar","Summarecon Bekasi, Bekasi","3","3","1","136 m²","200 m²"
"Rp 1,5 Miliar","Jatikramat, Bekasi","3","2","1","130 m²","110 m²"
"Rp 430 Juta","Babelan, Bekasi","2","1","1","60 m²","45 m²"
"Rp 810 Juta","Babelan, Bekasi","2","1","","144 m²","55 m²"
"Rp 2,3 Miliar","Harapan Indah, Bekasi","6","4","","163 m²","350 m²"
"Rp 3 Miliar","Bekasi, Bekasi","3","3","1","240 m²","350 m²"
"Rp 770 Juta","Setu, Bekasi","2","1","1","84 m²","52 m²"
"Rp 685 Juta","Pedurenan, Bekasi","3","2","1","64 m²","100 m²"
"Rp 5,8 Miliar","Bekasi Barat, Bekasi","","","","400 m²","200 m²"
"Rp 60 Juta","Bekasi Kota, Bekasi","2","1","1","60 m²","45 m²"
"Rp 3 Miliar","Bekasi, Bekasi","3","3","1","240 m²","350 m²"
"Rp 975 Juta","Kaliabang, Bekasi","3","3","","90 m²","120 m²"
"Rp 999 Juta","Cimuning, Bekasi","3","2","1","125 m²","65 m²"
"Rp 900 Juta","Bekasi Timur, Bekasi","3","4","","149 m²","140 m²"
"Rp 3 Miliar","Bekasi, Bekasi","3","3","1","240 m²","350 m²"
"Rp 3,1 Miliar","Bekasi, Bekasi","","","","419 m²","300 m²"
"Rp 700 Juta","Setu, Bekasi","2","1","1","84 m²","52 m²"
"Rp 3 Miliar","Bekasi, Bekasi","3","3","1","240 m²","350 m²"
"Rp 1,1 Miliar","Cikarang, Bekasi","2","2","","60 m²","55 m²"
"Rp 850 Juta","Harapan Indah, Bekasi","3","2","1","94 m²","70 m²"
"Rp 3 Miliar","Bekasi, Bekasi","3","3","1","240 m²","350 m²"
"Rp 1,5 Miliar","Jatikramat, Bekasi","3","3","1","136 m²","100 m²"
"Rp 3 Miliar","Bekasi, Bekasi","3","3","1","240 m²","350 m²"
"Rp 430 Juta","Tambun Utara, Bekasi","2","1","1","72 m²","36 m²"
"Rp 168 Juta","Cibitung, Bekasi","2","1","","60 m²","28 m²"
"Rp 3 Miliar","Bekasi, Bekasi","3","3","1","240 m²","350 m²"
"Rp 1,9 Miliar","Caman, Bekasi","","","","98 m²","170 m²"
"Rp 3 Miliar","Bekasi, Bekasi","3","3","1","240 m²","350 m²"
"Rp 3 Miliar","Bekasi, Bekasi","3","3","1","240 m²","350 m²"
"Rp 3,75 Miliar","Harapan Indah, Bekasi","6","7","","200 m²","350 m²"
"Rp 1,35 Miliar","Bekasi Barat, Bekasi","","","","128 m²","150 m²"
"Rp 1,75 Miliar","Jati Asih, Bekasi","4","3","","231 m²","200 m²"
"Rp 3 Miliar","Bekasi, Bekasi","3","3","1","240 m²","350 m²"
"Rp 179 Juta","Tambun Utara, Bekasi","2","1","1","60 m²","29 m²"
"Rp 969 Juta","Jatisampurna, Bekasi","2","1","1","89 m²","52 m²"
"Rp 3,6 Miliar","Bekasi Utara, Bekasi","4","4","4","225 m²","350 m²"
"Rp 3,75 Miliar","Harapan Indah, Bekasi","6","7","","200 m²","350 m²"
"Rp 3,75 Miliar","Harapan Indah, Bekasi","6","7","","200 m²","350 m²"
"Rp 7,85 Miliar","Jati Asih, Bekasi","6","9","","700 m²","1400 m²"
"Rp 2,2 Miliar","Harapan Indah, Bekasi","4","6","","160 m²","125 m²"
"Rp 6 Miliar","Caman, Bekasi","5","4","12","1070 m²","720 m²"
"Rp 779 Juta","Bekasi, Bekasi","3","2","1","53 m²","63 m²"
"Rp 3,75 Miliar","Harapan Indah, Bekasi","6","7","","200 m²","350 m²"
"Rp 495 Juta","Medan Satria, Bekasi","2","1","","66 m²","48 m²"
"Rp 850 Juta","Harapan Indah, Bekasi","2","2","","90 m²","150 m²"
"Rp 1,66 Miliar","Jatiwarna, Bekasi","3","3","2","138 m²","105 m²"
"Rp 496 Juta","Karang Satria, Bekasi","2","1","1","72 m²","36 m²"
"Rp 3,95 Miliar","Harapan Indah, Bekasi","6","7","2","200 m²","350 m²"
"Rp 1,2 Miliar","Jatiraden, Bekasi","3","3","2","84 m²","77 m²"
"Rp 1,98 Miliar","Galaxy, Bekasi","3","3","2","102 m²","131 m²"
"Rp 455 Juta","Pondok Ungu, Bekasi","2","1","1","60 m²","110 m²"
"Rp 1,3 Miliar","Harapan Indah, Bekasi","2","2","","84 m²","56 m²"
"Rp 540 Juta","Pondok Ungu, Bekasi","3","2","","60 m²","110 m²"
"Rp 1,15 Miliar","Jatisampurna, Bekasi","2","1","1","90 m²","70 m²"
"Rp 650 Juta","Harapan Indah, Bekasi","2","1","","94 m²","94 m²"
"Rp 1,99 Miliar","Mustikajaya, Bekasi","","","","65 m²","74 m²"
"Rp 3,75 Miliar","Harapan Indah, Bekasi","6","7","","200 m²","350 m²"
"Rp 350 Juta","Cibitung, Bekasi","2","1","","104 m²","60 m²"
"Rp 2,25 Miliar","Kranji, Bekasi","4","2","2","365 m²","180 m²"
"Rp 820 Juta","Pejuang, Bekasi","3","1","1","100 m²","120 m²"
"Rp 3,4 Miliar","Jatibening, Bekasi","4","2","2","160 m²","285 m²"
"Rp 975 Juta","Bekasi Utara, Bekasi","3","3","1","90 m²","120 m²"
