km-tidur,km-mandi,garasi,bangunan,tanah,lokasi,harga
2,1,1,60.0,73.0,Depok,1820469858
2,1,0,30.0,49.0,Depok,1820469858
3,2,1,90.0,119.0,Depok,1820469858
2,1,0,40.0,70.0,Depok,1820469858
3,3,0,120.0,72.0,Depok,1400000000
3,3,0,74.0,82.0,Depok,1590000000
3,2,1,85.0,125.0,Depok,1200000000
3,3,0,130.0,97.0,Depok,1300000000
7,6,0,480.0,250.0,Depok,3800000000
2,1,1,40.0,66.0,Depok,1820469858
3,3,0,140.0,77.0,Depok,1700000000
3,3,0,80.0,72.0,Depok,1610000000
2,2,1,60.0,45.0,Depok,1820469858
2,1,1,72.0,72.0,Depok,1820469858
2,2,1,62.0,103.0,Depok,1430000000
3,2,2,60.0,60.0,Depok,1820469858
3,3,0,155.0,84.0,Depok,1720000000
2,1,0,36.0,72.0,Depok,1820469858
3,2,0,76.0,58.0,Depok,1820469858
3,2,1,120.0,70.0,Depok,1820469858
3,3,0,84.0,71.0,Depok,1590000000
4,3,1,140.0,268.0,Depok,3200000000
2,2,1,63.0,52.0,Depok,1820469858
2,1,0,30.0,58.0,Depok,1820469858
2,1,1,50.0,75.0,Depok,1820469858
4,4,1,150.0,232.0,Depok,2990000000
3,2,0,250.0,200.0,Depok,2100000000
3,2,0,60.0,84.0,Depok,1820469858
2,2,0,50.0,56.0,Depok,1820469858
3,2,0,60.0,108.0,Depok,1820469858
3,3,0,130.0,77.0,Depok,1520000000
2,1,1,40.0,60.0,Depok,1820469858
2,1,1,70.0,90.0,Depok,1080000000
3,4,1,120.0,194.0,Depok,4200000000
2,1,0,33.0,33.0,Depok,1820469858
3,2,0,85.0,65.0,Depok,1820469858
2,1,0,45.0,81.0,Depok,1820469858
3,2,0,90.0,60.0,Depok,1820469858
3,2,0,122.0,82.0,Depok,1280000000
3,2,1,60.0,47.0,Depok,1820469858
3,3,0,95.0,72.0,Depok,1250000000
4,3,0,170.0,127.0,Depok,2300000000
3,3,0,120.0,72.0,Depok,1400000000
3,2,0,72.0,78.0,Depok,1040000000
2,1,1,71.0,96.0,Depok,1820469858
3,3,0,120.0,95.0,Depok,1490000000
2,2,0,40.0,56.0,Depok,1820469858
2,1,0,36.0,85.0,Depok,1820469858
3,3,0,105.0,90.0,Depok,1800000000
3,3,0,83.0,100.0,Depok,1260000000
3,2,0,72.0,78.0,Depok,1040000000
2,1,1,30.0,50.0,Depok,1820469858
4,3,2,178.0,120.0,Depok,2500000000
3,3,0,140.0,77.0,Depok,1700000000
4,3,0,125.0,90.0,Depok,1230000000
3,3,1,115.0,83.0,Depok,1850000000
3,2,1,61.0,58.0,Depok,1820469858
2,1,1,36.0,50.0,Depok,1820469858
3,2,0,108.0,128.0,Depok,1700000000
4,3,0,125.0,90.0,Depok,1230000000
2,2,0,55.0,54.0,Depok,1820469858
2,1,0,46.0,60.0,Depok,1820469858
4,2,1,110.0,159.0,Depok,1100000000
2,1,1,40.0,60.0,Depok,1820469858
3,3,0,130.0,77.0,Depok,1520000000
3,3,0,85.0,115.0,Depok,1600000000
2,1,1,42.0,72.0,Depok,1820469858
3,2,0,60.0,112.0,Depok,1820469858
6,2,0,250.0,450.0,Depok,4820000000
3,2,0,100.0,70.0,Depok,1150000000
3,2,0,85.0,72.0,Depok,1820469858
3,2,1,103.0,62.0,Depok,1820469858
2,1,1,45.0,60.0,Depok,1820469858
2,1,1,55.0,84.0,Depok,1820469858
3,2,1,90.0,115.0,Depok,1820469858
3,2,2,54.0,70.0,Depok,1820469858
4,4,0,135.0,77.0,Depok,1520000000
2,2,0,65.0,108.0,Depok,1300000000
2,2,0,55.0,55.0,Depok,1820469858
3,2,0,70.0,62.0,Depok,1820469858
2,1,1,45.0,65.0,Depok,1820469858
3,1,0,55.0,60.0,Depok,1820469858
3,3,0,130.0,100.0,Depok,1350000000
2,1,1,36.0,60.0,Depok,1820469858
4,4,0,115.0,80.0,Depok,1500000000
3,3,0,95.0,72.0,Depok,1250000000
4,4,4,378.0,540.0,Depok,15000000000
3,2,0,60.0,84.0,Depok,1820469858
3,2,0,73.0,62.0,Depok,1480000000
3,2,0,60.0,60.0,Depok,1820469858
2,1,1,50.0,56.0,Depok,1820469858
3,2,0,93.0,74.0,Depok,1280000000
2,2,0,46.0,56.0,Depok,1820469858
2,1,0,40.0,50.0,Depok,1820469858
4,3,0,140.0,85.0,Depok,1150000000
3,2,0,85.0,84.0,Depok,1820469858
3,3,0,130.0,100.0,Depok,1400000000
3,2,0,86.0,74.0,Depok,1280000000
3,3,0,140.0,77.0,Depok,1700000000
2,1,1,50.0,82.0,Depok,1820469858
2,1,0,36.0,72.0,Depok,1820469858
4,3,1,293.0,276.0,Depok,3000000000
6,4,0,362.0,635.0,Depok,8510000000
3,2,0,85.0,84.0,Depok,1820469858
3,3,2,109.0,112.0,Depok,1700000000
7,6,0,480.0,250.0,Depok,3800000000
3,3,0,250.0,163.0,Depok,2800000000
2,1,1,40.0,72.0,Depok,1820469858
4,3,0,170.0,127.0,Depok,2300000000
3,2,0,60.0,60.0,Depok,1820469858
3,3,0,95.0,72.0,Depok,1250000000
2,2,0,40.0,56.0,Depok,1820469858
2,1,0,30.0,37.0,Depok,1820469858
3,2,1,80.0,72.0,Depok,1600000000
3,2,0,69.0,80.0,Depok,1260000000
4,3,2,101.0,91.0,Depok,1110000000
2,2,0,55.0,54.0,Depok,1820469858
3,2,1,65.0,108.0,Depok,1300000000
3,2,1,70.0,120.0,Depok,1000000000
2,1,1,45.0,72.0,Depok,1820469858
3,3,0,120.0,100.0,Depok,1700000000
2,2,0,36.0,36.0,Depok,1820469858
2,1,1,55.0,55.0,Depok,1820469858
3,3,0,92.0,65.0,Depok,1270000000
2,1,1,43.0,130.0,Depok,1200000000
3,2,0,91.0,120.0,Depok,2130000000
3,3,0,83.0,100.0,Depok,1260000000
3,3,0,155.0,84.0,Depok,1720000000
2,1,2,50.0,83.0,Depok,1820469858
3,2,0,73.0,62.0,Depok,1480000000
2,1,0,36.0,72.0,Depok,1820469858
4,3,0,250.0,200.0,Depok,2600000000
2,2,1,75.0,106.0,Depok,1940000000
3,3,0,92.0,65.0,Depok,1270000000
2,1,0,36.0,85.0,Depok,1820469858
4,2,1,90.0,100.0,Depok,1430000000
4,3,1,240.0,163.0,Depok,2000000000
4,2,0,110.0,77.0,Depok,1300000000
4,3,0,190.0,160.0,Depok,1470000000
3,3,0,200.0,225.0,Depok,2700000000
4,3,0,170.0,207.0,Depok,2300000000
3,2,0,88.0,74.0,Depok,1510000000
3,3,0,100.0,95.0,Depok,1360000000
3,2,0,93.0,74.0,Depok,1280000000
2,1,0,30.0,50.0,Depok,1820469858
3,2,2,79.0,120.0,Depok,1600000000
2,1,1,45.0,84.0,Depok,1820469858
3,3,0,110.0,86.0,Depok,1420000000
2,1,0,36.0,85.0,Depok,1820469858
4,3,1,178.0,120.0,Depok,2500000000
4,4,1,119.0,120.0,Depok,1680000000
2,1,0,36.0,72.0,Depok,1820469858
3,2,0,90.0,90.0,Depok,1470000000
4,3,1,110.0,85.0,Depok,1820469858
4,4,1,150.0,232.0,Depok,2990000000
3,3,1,103.0,75.0,Depok,1300000000
4,4,2,300.0,390.0,Depok,4300000000
2,2,0,55.0,52.0,Depok,1820469858
3,3,1,80.0,80.0,Depok,1820469858
3,3,0,100.0,95.0,Depok,1360000000
2,1,1,72.0,72.0,Depok,1820469858
3,2,0,91.0,120.0,Depok,2130000000
2,1,4,45.0,218.0,Depok,2300000000
3,2,0,88.0,151.0,Depok,1610000000
2,2,0,55.0,52.0,Depok,1820469858
3,2,0,60.0,60.0,Depok,1820469858
3,3,0,84.0,71.0,Depok,1590000000
3,2,0,100.0,70.0,Depok,1150000000
2,1,0,30.0,30.0,Depok,1820469858
6,4,0,302.0,528.0,Depok,6000000000
3,2,0,88.0,151.0,Depok,1610000000
2,1,0,36.0,85.0,Depok,1820469858
3,2,1,60.0,102.0,Depok,1820469858
3,3,1,130.0,98.0,Depok,1490000000
3,2,2,51.0,60.0,Depok,1820469858
4,3,0,120.0,100.0,Depok,1690000000
2,1,1,81.0,136.0,Depok,1200000000
3,2,0,72.0,72.0,Depok,1820469858
2,2,0,55.0,54.0,Depok,1820469858
2,1,1,60.0,105.0,Depok,1820469858
3,2,0,100.0,70.0,Depok,1150000000
3,3,0,120.0,100.0,Depok,1400000000
3,2,0,84.0,100.0,Depok,1000000000
3,2,0,122.0,82.0,Depok,1280000000
3,2,0,72.0,72.0,Depok,1820469858
3,3,0,110.0,78.0,Depok,1340000000
2,2,0,40.0,56.0,Depok,1820469858
3,3,0,136.0,112.0,Depok,2300000000
2,1,1,45.0,60.0,Depok,1820469858
3,2,0,60.0,112.0,Depok,1820469858
3,3,0,110.0,86.0,Depok,1350000000
2,2,0,55.0,54.0,Depok,1820469858
2,1,0,34.0,78.0,Depok,1820469858
3,2,1,60.0,66.0,Depok,1820469858
3,2,0,88.0,74.0,Depok,1510000000
3,2,1,115.0,70.0,Depok,1010000000
4,3,0,170.0,127.0,Depok,2300000000
3,2,1,75.0,90.0,Depok,1820469858
3,3,0,105.0,85.0,Depok,1250000000
2,1,1,50.0,72.0,Depok,1820469858
2,2,1,40.0,50.0,Depok,1820469858
5,3,2,380.0,130.0,Depok,3900000000
5,5,0,280.0,240.0,Depok,3600000000
3,3,0,120.0,72.0,Depok,1400000000
3,2,0,100.0,70.0,Depok,1150000000
4,3,0,125.0,90.0,Depok,1230000000
3,3,0,130.0,97.0,Depok,1300000000
2,1,1,36.0,50.0,Depok,1820469858
2,1,1,45.0,68.0,Depok,1820469858
3,2,0,122.0,82.0,Depok,1280000000
3,2,0,85.0,84.0,Depok,1820469858
3,2,1,120.0,70.0,Depok,1820469858
3,2,0,105.0,105.0,Depok,1350000000
3,2,1,60.0,75.0,Depok,1820469858
2,1,1,40.0,60.0,Depok,1820469858
2,1,1,38.0,60.0,Depok,1820469858
2,2,0,40.0,56.0,Depok,1820469858
3,2,0,73.0,62.0,Depok,1480000000
2,2,0,55.0,54.0,Depok,1820469858
2,2,1,70.0,60.0,Depok,1820469858
3,2,0,88.0,151.0,Depok,1610000000
2,1,0,36.0,85.0,Depok,1820469858
5,4,10,700.0,2425.0,Depok,27500000000
3,2,0,90.0,90.0,Depok,1470000000
3,3,0,130.0,100.0,Depok,1400000000
3,2,0,93.0,74.0,Depok,1280000000
3,3,0,120.0,72.0,Depok,1400000000
3,3,2,100.0,80.0,Depok,1730000000
2,2,0,55.0,63.0,Depok,1820469858
3,3,0,120.0,100.0,Depok,1700000000
2,1,0,36.0,85.0,Depok,1820469858
3,3,0,105.0,85.0,Depok,1250000000
2,1,0,48.0,75.0,Depok,1820469858
3,2,0,105.0,105.0,Depok,1350000000
2,1,0,85.0,85.0,Depok,1820469858
3,3,0,130.0,100.0,Depok,1400000000
3,3,0,130.0,77.0,Depok,1520000000
3,2,1,70.0,71.0,Depok,1820469858
2,2,0,55.0,63.0,Depok,1820469858
2,2,0,55.0,52.0,Depok,1820469858
3,2,0,72.0,78.0,Depok,1040000000
3,4,1,200.0,180.0,Depok,2280000000
3,3,0,95.0,72.0,Depok,1250000000
4,3,0,170.0,127.0,Depok,2300000000
2,1,0,36.0,72.0,Depok,1820469858
3,3,0,110.0,86.0,Depok,1420000000
3,3,0,90.0,60.0,Depok,1450000000
3,2,0,84.0,100.0,Depok,1000000000
3,2,0,100.0,70.0,Depok,1150000000
3,3,0,200.0,305.0,Depok,2900000000
2,1,1,40.0,62.0,Depok,1820469858
2,2,0,46.0,56.0,Depok,1820469858
2,1,0,36.0,85.0,Depok,1820469858
3,3,0,140.0,77.0,Depok,1700000000
3,2,0,88.0,151.0,Depok,1610000000
2,1,1,40.0,60.0,Depok,1820469858
3,3,2,75.0,84.0,Depok,1330000000
3,2,1,70.0,63.0,Depok,1820469858
2,1,0,40.0,85.0,Depok,1820469858
3,3,0,80.0,72.0,Depok,1610000000
3,3,0,130.0,97.0,Depok,1300000000
2,1,1,40.0,60.0,Depok,1820469858
2,1,2,48.0,73.0,Depok,1820469858
3,2,0,126.0,101.0,Depok,1390000000
3,2,1,90.0,109.0,Depok,1560000000
3,2,1,90.0,100.0,Depok,1330000000
2,2,2,70.0,100.0,Depok,1820469858
2,2,0,46.0,56.0,Depok,1820469858
2,1,1,36.0,40.0,Depok,1820469858
4,3,0,130.0,96.0,Depok,1200000000
3,3,0,110.0,86.0,Depok,1420000000
3,2,1,60.0,75.0,Depok,1820469858
2,2,0,93.0,56.0,Depok,1450000000
3,2,0,72.0,78.0,Depok,1040000000
2,3,1,123.0,78.0,Depok,1300000000
3,3,0,130.0,100.0,Depok,1400000000
3,2,0,60.0,108.0,Depok,1820469858
3,4,0,250.0,163.0,Depok,2900000000
3,2,0,72.0,78.0,Depok,1040000000
3,3,0,100.0,95.0,Depok,1360000000
3,2,1,72.0,137.0,Depok,2500000000
2,1,0,30.0,42.0,Depok,1820469858
4,3,0,125.0,90.0,Depok,1230000000
3,2,0,100.0,70.0,Depok,1150000000
2,2,1,62.0,103.0,Depok,1510000000
3,3,0,120.0,95.0,Depok,1490000000
2,1,1,38.0,68.0,Depok,1820469858
3,3,0,130.0,100.0,Depok,1400000000
2,1,0,40.0,85.0,Depok,1820469858
2,2,0,55.0,52.0,Depok,1820469858
4,4,1,130.0,222.0,Depok,1500000000
2,2,0,55.0,54.0,Depok,1820469858
2,1,0,30.0,58.0,Depok,1820469858
3,2,1,60.0,56.0,Depok,1820469858
3,3,0,140.0,77.0,Depok,1700000000
2,2,1,63.0,98.0,Depok,1500000000
3,3,0,130.0,100.0,Depok,1400000000
3,3,0,92.0,75.0,Depok,1250000000
2,1,0,40.0,42.0,Depok,1820469858
3,2,1,100.0,70.0,Depok,1250000000
3,3,0,84.0,71.0,Depok,1590000000
2,1,0,40.0,80.0,Depok,1820469858
2,1,1,45.0,87.0,Depok,1820469858
3,2,0,100.0,70.0,Depok,1150000000
3,2,2,60.0,72.0,Depok,1820469858
3,3,0,83.0,100.0,Depok,1260000000
3,2,1,159.0,150.0,Depok,2400000000
4,3,0,125.0,90.0,Depok,1230000000
2,2,0,40.0,56.0,Depok,1820469858
2,1,0,42.0,60.0,Depok,1820469858
2,1,1,36.0,70.0,Depok,1820469858
3,3,0,110.0,86.0,Depok,1350000000
3,3,0,130.0,163.0,Depok,1960000000
2,1,0,72.0,36.0,Depok,1820469858
2,1,1,40.0,80.0,Depok,1820469858
4,3,0,160.0,133.0,Depok,1890000000
2,1,0,34.0,78.0,Depok,1820469858
3,3,0,90.0,60.0,Depok,1450000000
3,1,0,55.0,55.0,Depok,1820469858
3,2,0,105.0,105.0,Depok,1350000000
3,3,0,110.0,86.0,Depok,1350000000
3,2,1,160.0,90.0,Depok,1320000000
3,3,1,100.0,90.0,Depok,1820469858
3,3,0,74.0,82.0,Depok,1590000000
3,2,0,122.0,82.0,Depok,1280000000
2,1,1,55.0,75.0,Depok,1820469858
3,2,0,85.0,65.0,Depok,1820469858
2,1,1,45.0,87.0,Depok,1820469858
2,2,0,55.0,52.0,Depok,1820469858
2,1,0,30.0,54.0,Depok,1820469858
3,3,0,84.0,71.0,Depok,1590000000
4,3,0,160.0,91.0,Depok,1820469858
2,2,0,55.0,52.0,Depok,1820469858
3,2,0,60.0,50.0,Depok,1820469858
3,3,2,136.0,125.0,Depok,1950000000
3,3,0,85.0,115.0,Depok,1600000000
3,2,1,60.0,75.0,Depok,1820469858
4,3,0,170.0,207.0,Depok,2300000000
3,3,0,155.0,84.0,Depok,1720000000
3,4,1,200.0,180.0,Depok,2280000000
3,3,0,130.0,77.0,Depok,1520000000
3,3,0,84.0,71.0,Depok,1590000000
2,1,1,42.0,72.0,Depok,1820469858
3,2,0,60.0,50.0,Depok,1820469858
2,1,0,45.0,84.0,Depok,1820469858
4,4,0,500.0,756.0,Depok,4900000000
3,3,0,90.0,60.0,Depok,1450000000
4,4,2,165.0,120.0,Depok,2650000000
3,2,0,60.0,50.0,Depok,1820469858
7,6,0,480.0,250.0,Depok,3800000000
3,3,0,200.0,305.0,Depok,2900000000
3,3,1,78.0,101.0,Depok,1820469858
2,2,0,55.0,54.0,Depok,1820469858
3,2,2,60.0,72.0,Depok,1820469858
2,1,0,36.0,72.0,Depok,1820469858
3,3,0,130.0,77.0,Depok,1520000000
3,3,0,80.0,72.0,Depok,1610000000
3,2,0,60.0,84.0,Depok,1820469858
3,3,0,130.0,100.0,Depok,1400000000
3,2,0,70.0,70.0,Depok,1820469858
4,3,0,170.0,207.0,Depok,2300000000
2,2,0,40.0,56.0,Depok,1820469858
2,3,1,160.0,167.0,Depok,1920000000
3,2,0,76.0,84.0,Depok,1140000000
2,1,0,45.0,80.0,Depok,1820469858
5,3,2,236.0,425.0,Depok,4000000000
7,6,0,480.0,250.0,Depok,3800000000
3,3,0,74.0,82.0,Depok,1590000000
3,2,0,122.0,82.0,Depok,1280000000
2,2,1,46.0,60.0,Depok,1820469858
2,2,2,150.0,108.0,Depok,1650000000
3,3,0,130.0,77.0,Depok,1520000000
3,2,0,60.0,112.0,Depok,1820469858
2,1,1,30.0,50.0,Depok,1820469858
3,2,1,85.0,133.0,Depok,1560000000
2,1,1,38.0,60.0,Depok,1820469858
3,3,0,90.0,60.0,Depok,1450000000
3,3,0,80.0,72.0,Depok,1610000000
2,2,0,55.0,54.0,Depok,1820469858
3,2,0,69.0,81.0,Depok,1240000000
3,3,0,83.0,100.0,Depok,1260000000
3,2,1,80.0,72.0,Depok,1600000000
2,1,1,60.0,72.0,Depok,1820469858
3,2,0,60.0,108.0,Depok,1820469858
3,2,0,105.0,105.0,Depok,1350000000
2,2,1,135.0,90.0,Depok,1200000000
3,3,0,120.0,95.0,Depok,1490000000
3,3,0,85.0,54.0,Depok,1820469858
1,2,0,42.0,68.0,Depok,1820469858
3,2,0,95.0,78.0,Depok,1100000000
4,3,0,90.0,67.0,Depok,1430000000
3,2,0,90.0,90.0,Depok,1470000000
3,2,0,112.0,77.0,Depok,1250000000
4,2,0,110.0,77.0,Depok,1300000000
2,1,0,36.0,72.0,Depok,1820469858
3,3,0,155.0,84.0,Depok,1720000000
4,2,1,288.0,163.0,Depok,1400000000
2,2,0,40.0,56.0,Depok,1820469858
3,2,0,88.0,74.0,Depok,1510000000
3,3,0,115.0,73.0,Depok,1050000000
3,3,0,120.0,100.0,Depok,1700000000
3,2,0,60.0,108.0,Depok,1820469858
3,3,0,140.0,77.0,Depok,1700000000
4,2,2,200.0,140.0,Depok,2200000000
2,1,1,45.0,84.0,Depok,1820469858
3,3,0,140.0,77.0,Depok,1700000000
2,2,0,55.0,52.0,Depok,1820469858
3,3,1,75.0,96.0,Depok,1820469858
2,1,1,50.0,75.0,Depok,1820469858
4,2,0,110.0,77.0,Depok,1300000000
3,3,0,80.0,72.0,Depok,1610000000
4,3,1,115.0,105.0,Depok,1400000000
3,2,0,85.0,72.0,Depok,1820469858
4,3,0,170.0,127.0,Depok,2300000000
3,2,0,84.0,100.0,Depok,1000000000
3,3,1,145.0,115.0,Depok,1560000000
3,3,0,74.0,82.0,Depok,1590000000
3,2,0,76.0,58.0,Depok,1820469858
2,1,1,45.0,84.0,Depok,1820469858
2,1,1,42.0,62.0,Depok,1820469858
2,1,0,42.0,60.0,Depok,1820469858
3,3,1,80.0,80.0,Depok,1820469858
3,3,0,130.0,77.0,Depok,1520000000
2,2,0,46.0,56.0,Depok,1820469858
3,2,2,85.0,84.0,Depok,1200000000
4,3,2,120.0,120.0,Depok,3400000000
4,4,2,103.0,96.0,Depok,1500000000
3,2,0,90.0,90.0,Depok,1470000000
5,2,1,115.0,72.0,Depok,1820469858
3,2,0,120.0,271.0,Depok,2900000000
3,3,0,150.0,106.0,Depok,1800000000
3,3,0,110.0,86.0,Depok,1350000000
2,1,2,50.0,84.0,Depok,1820469858
2,2,0,40.0,56.0,Depok,1820469858
2,1,0,36.0,85.0,Depok,1820469858
3,2,0,73.0,62.0,Depok,1480000000
3,2,1,60.0,103.0,Depok,1820469858
3,2,0,91.0,120.0,Depok,2130000000
3,2,0,93.0,74.0,Depok,1280000000
2,1,0,45.0,78.0,Depok,1820469858
3,2,0,90.0,109.0,Depok,1560000000
2,2,0,55.0,54.0,Depok,1820469858
3,3,1,78.0,101.0,Depok,1820469858
3,2,0,86.0,157.0,Depok,1700000000
3,2,0,84.0,100.0,Depok,1000000000
4,2,0,110.0,77.0,Depok,1300000000
4,2,0,110.0,77.0,Depok,1300000000
3,3,0,155.0,84.0,Depok,1720000000
3,3,0,200.0,305.0,Depok,2900000000
3,2,0,122.0,82.0,Depok,1280000000
2,1,1,36.0,60.0,Depok,1820469858
2,2,0,40.0,56.0,Depok,1820469858
2,1,1,36.0,60.0,Depok,1820469858
3,2,0,93.0,74.0,Depok,1280000000
3,2,0,105.0,105.0,Depok,1350000000
5,4,2,300.0,398.0,Depok,4500000000
3,2,1,134.0,131.0,Depok,1200000000
3,3,0,200.0,305.0,Depok,2900000000
3,2,0,122.0,82.0,Depok,1280000000
3,2,0,75.0,84.0,Depok,1820469858
3,2,1,72.0,56.0,Depok,1820469858
3,3,0,115.0,73.0,Depok,1050000000
2,1,1,50.0,82.0,Depok,1820469858
3,3,0,92.0,65.0,Depok,1270000000
2,1,1,42.0,72.0,Depok,1820469858
4,3,0,90.0,67.0,Depok,1430000000
2,2,0,93.0,56.0,Depok,1450000000
3,2,1,90.0,72.0,Depok,1560000000
3,3,2,85.0,50.0,Depok,1820469858
2,1,1,38.0,72.0,Depok,1820469858
3,3,0,120.0,72.0,Depok,1400000000
2,1,1,70.0,90.0,Depok,1080000000
2,2,0,40.0,56.0,Depok,1820469858
3,3,0,130.0,97.0,Depok,1300000000
2,1,1,36.0,60.0,Depok,1820469858
2,1,1,48.0,79.0,Depok,1820469858
3,2,1,50.0,40.0,Depok,1820469858
3,2,0,100.0,70.0,Depok,1150000000
2,1,0,36.0,72.0,Depok,1820469858
3,3,0,130.0,163.0,Depok,1960000000
3,2,1,73.0,60.0,Depok,1820469858
3,2,2,54.0,70.0,Depok,1820469858
2,1,0,34.0,78.0,Depok,1820469858
3,2,2,52.0,70.0,Depok,1820469858
3,2,1,100.0,73.0,Depok,1000000000
2,1,0,36.0,40.0,Depok,1820469858
2,1,0,36.0,85.0,Depok,1820469858
3,3,0,120.0,72.0,Depok,1400000000
3,3,0,74.0,82.0,Depok,1590000000
3,2,2,60.0,72.0,Depok,1820469858
3,3,0,200.0,305.0,Depok,2900000000
3,3,0,130.0,100.0,Depok,1400000000
3,3,0,80.0,72.0,Depok,1610000000
3,3,1,78.0,101.0,Depok,1820469858
2,2,2,55.0,54.0,Depok,1820469858
3,3,0,130.0,97.0,Depok,1300000000
5,4,1,240.0,198.0,Depok,2900000000
3,3,2,96.0,85.0,Depok,1390000000
3,2,2,70.0,60.0,Depok,1820469858
3,2,0,250.0,253.0,Depok,3350000000
2,2,0,55.0,52.0,Depok,1820469858
16,16,6,868.0,1000.0,Depok,4500000000
3,2,0,60.0,50.0,Depok,1820469858
2,1,1,60.0,60.0,Depok,1820469858
3,3,1,104.0,164.0,Depok,1500000000
2,3,1,78.0,98.0,Depok,1200000000
3,1,1,56.0,112.0,Depok,1570000000
3,2,0,84.0,100.0,Depok,1000000000
2,1,0,50.0,85.0,Depok,1820469858
3,2,0,85.0,65.0,Depok,1820469858
3,2,1,95.0,164.0,Depok,1260000000
4,2,0,110.0,77.0,Depok,1300000000
3,3,0,84.0,71.0,Depok,1590000000
3,3,0,110.0,86.0,Depok,1350000000
3,2,2,240.0,457.0,Depok,4750000000
3,3,0,120.0,95.0,Depok,1490000000
4,2,0,110.0,77.0,Depok,1300000000
2,2,0,46.0,56.0,Depok,1820469858
2,1,0,36.0,72.0,Depok,1820469858
3,3,1,78.0,101.0,Depok,1820469858
2,1,0,45.0,79.0,Depok,1820469858
2,1,1,45.0,60.0,Depok,1820469858
3,2,0,73.0,62.0,Depok,1480000000
2,2,1,40.0,84.0,Depok,1020000000
3,3,0,130.0,97.0,Depok,1300000000
3,2,0,73.0,62.0,Depok,1480000000
4,3,0,170.0,127.0,Depok,2200000000
2,1,1,32.0,37.0,Depok,1820469858
3,3,2,100.0,95.0,Depok,1820469858
6,3,0,130.0,261.0,Depok,2700000000
3,3,0,120.0,100.0,Depok,1700000000
7,6,0,480.0,250.0,Depok,3800000000
3,2,0,88.0,151.0,Depok,1610000000
3,2,2,54.0,70.0,Depok,1820469858
2,1,0,40.0,85.0,Depok,1820469858
3,2,0,88.0,74.0,Depok,1510000000
3,2,1,110.0,102.0,Depok,1180000000
3,2,2,90.0,109.0,Depok,1560000000
3,3,0,92.0,65.0,Depok,1270000000
1,2,0,42.0,68.0,Depok,1820469858
3,2,1,60.0,75.0,Depok,1820469858
3,2,1,72.0,55.0,Depok,1820469858
2,1,1,40.0,67.0,Depok,1820469858
4,3,0,90.0,67.0,Depok,1430000000
3,3,0,120.0,72.0,Depok,1400000000
3,3,0,130.0,100.0,Depok,1400000000
3,3,0,84.0,71.0,Depok,1590000000
4,3,1,174.0,273.0,Depok,3600000000
3,3,0,130.0,77.0,Depok,1520000000
2,2,0,75.0,84.0,Depok,1200000000
2,1,2,52.0,78.0,Depok,1820469858
3,2,0,105.0,105.0,Depok,1350000000
3,3,1,88.0,84.0,Depok,1500000000
2,2,1,77.0,120.0,Depok,1200000000
4,3,1,130.0,62.0,Depok,1820469858
3,2,0,60.0,84.0,Depok,1820469858
3,3,0,74.0,82.0,Depok,1590000000
3,2,0,60.0,60.0,Depok,1820469858
3,2,0,105.0,105.0,Depok,1350000000
2,2,0,40.0,56.0,Depok,1820469858
2,2,0,50.0,56.0,Depok,1820469858
4,3,0,170.0,207.0,Depok,2300000000
3,2,0,60.0,112.0,Depok,1820469858
3,2,0,112.0,77.0,Depok,1390000000
3,3,0,110.0,78.0,Depok,1340000000
3,3,0,95.0,72.0,Depok,1250000000
3,2,0,86.0,74.0,Depok,1280000000
3,2,0,88.0,151.0,Depok,1610000000
3,2,0,409.0,210.0,Depok,2800000000
3,2,0,73.0,62.0,Depok,1480000000
3,3,0,92.0,65.0,Depok,1270000000
2,1,0,30.0,42.0,Depok,1820469858
3,3,0,74.0,82.0,Depok,1590000000
2,1,0,36.0,72.0,Depok,1820469858
2,2,0,46.0,56.0,Depok,1820469858
2,2,1,52.0,40.0,Depok,1820469858
3,2,0,88.0,151.0,Depok,1610000000
6,4,1,302.0,528.0,Depok,6000000000
3,2,0,409.0,210.0,Depok,2800000000
3,2,0,60.0,50.0,Depok,1820469858
3,2,0,85.0,65.0,Depok,1820469858
2,1,0,36.0,85.0,Depok,1820469858
3,2,0,60.0,60.0,Depok,1820469858
3,3,0,155.0,84.0,Depok,1720000000
2,1,0,36.0,78.0,Depok,1820469858
2,1,1,54.0,84.0,Depok,1820469858
3,2,0,91.0,120.0,Depok,2130000000
2,2,1,150.0,113.0,Depok,2040000000
3,3,0,92.0,65.0,Depok,1270000000
3,2,0,86.0,74.0,Depok,1280000000
4,2,1,288.0,163.0,Depok,1400000000
3,3,2,138.0,80.0,Depok,1350000000
2,1,1,120.0,225.0,Depok,1950000000
3,3,0,200.0,305.0,Depok,2900000000
2,2,0,55.0,54.0,Depok,1820469858
2,1,1,36.0,56.0,Depok,1820469858
3,2,1,121.0,130.0,Depok,2040000000
3,3,0,105.0,85.0,Depok,1250000000
3,2,2,63.0,62.0,Depok,1820469858
3,3,0,120.0,72.0,Depok,1400000000
2,1,0,36.0,72.0,Depok,1820469858
4,3,0,170.0,127.0,Depok,2300000000
12,4,0,420.0,312.0,Depok,2500000000
4,4,0,90.0,110.0,Depok,1820469858
3,2,0,60.0,84.0,Depok,1820469858
3,3,0,80.0,72.0,Depok,1610000000
2,1,1,45.0,87.0,Depok,1820469858
