km-tidur,km-mandi,garasi,bangunan,tanah,lokasi,umr,jlh-pdk,harga
2,2,0,115,121,Tangerang Selatan,42801096,13761616,2200000000
2,1,2,165,300,Tangerang Selatan,42801097,13761617,3100000000
2,1,1,150,205,Tangerang Selatan,42801098,13761618,2300000000
2,1,2,100,132,Tangerang Selatan,42801099,13761619,3000000000
2,1,1,46,96,Tangerang Selatan,42801100,13761620,3466355871
2,1,0,100,90,Tangerang Selatan,42801101,13761621,1490000000
2,1,1,99,123,Tangerang Selatan,42801102,13761622,1440000000
2,1,1,99,123,Tangerang Selatan,42801103,13761623,1440000000
2,2,1,65,90,Tangerang Selatan,42801104,13761624,3466355871
2,2,1,250,363,Tangerang Selatan,42801105,13761625,3500000000
2,1,1,88,72,Tangerang Selatan,42801106,13761626,2350000000
2,1,2,450,250,Tangerang Selatan,42801107,13761627,5600000000
2,1,1,65,90,Tangerang Selatan,42801108,13761628,3466355871
2,1,1,38,60,Tangerang Selatan,42801109,13761629,3466355871
2,1,1,88,72,Tangerang Selatan,42801110,13761630,2350000000
2,1,1,65,90,Tangerang Selatan,42801111,13761631,3466355871
2,1,0,265,301,Tangerang Selatan,42801112,13761632,4500000000
2,1,1,88,72,Tangerang Selatan,42801113,13761633,2350000000
2,1,1,65,90,Tangerang Selatan,42801114,13761634,3466355871
2,1,1,65,93,Tangerang Selatan,42801115,13761635,1100000000
2,1,2,100,120,Tangerang Selatan,42801116,13761636,1500000000
2,1,1,65,93,Tangerang Selatan,42801117,13761637,1100000000
2,1,2,300,303,Tangerang Selatan,42801118,13761638,4800000000
2,1,1,165,120,Tangerang Selatan,42801119,13761639,3050000000
2,1,1,65,93,Tangerang Selatan,42801120,13761640,1100000000
2,1,2,300,621,Tangerang Selatan,42801121,13761641,3466355871
2,1,2,150,237,Tangerang Selatan,42801122,13761642,2650000000
2,1,1,110,84,Tangerang Selatan,42801123,13761643,2300000000
2,1,1,50,75,Tangerang Selatan,42801124,13761644,1850000000
2,1,1,117,105,Tangerang Selatan,42801125,13761645,2750000000
2,1,1,145,120,Tangerang Selatan,42801126,13761646,3050000000
2,1,2,83,72,Tangerang Selatan,42801127,13761647,2100000000
2,1,0,110,78,Tangerang Selatan,42801128,13761648,1500000000
2,1,2,65,60,Tangerang Selatan,42801129,13761649,3466355871
2,1,0,145,120,Tangerang Selatan,42801130,13761650,4300000000
2,1,1,129,179,Tangerang Selatan,42801131,13761651,3850000000
2,1,1,38,60,Tangerang Selatan,42801132,13761652,3466355871
2,1,0,166,133,Tangerang Selatan,42801133,13761653,2800000000
2,1,0,160,108,Tangerang Selatan,42801134,13761654,1800000000
2,1,1,45,90,Tangerang Selatan,42801135,13761655,3466355871
2,1,1,38,60,Tangerang Selatan,42801136,13761656,3466355871
2,1,0,120,84,Tangerang Selatan,42801137,13761657,1450000000
2,1,0,91,111,Tangerang Selatan,42801138,13761658,2700000000
2,1,0,90,84,Tangerang Selatan,42801139,13761659,2600000000
2,1,0,100,72,Tangerang Selatan,42801140,13761660,1950000000
2,1,1,38,60,Tangerang Selatan,42801141,13761661,3466355871
2,1,0,120,90,Tangerang Selatan,42801142,13761662,1950000000
2,1,0,165,120,Tangerang Selatan,42801143,13761663,3050000000
2,1,1,110,221,Tangerang Selatan,42801144,13761664,2200000000
2,1,1,42,60,Tangerang Selatan,42801145,13761665,3466355871
2,1,0,238,119,Tangerang Selatan,42801146,13761666,1450000000
2,1,0,200,248,Tangerang Selatan,42801147,13761667,2100000000
2,1,0,115,105,Tangerang Selatan,42801148,13761668,2200000000
2,1,0,500,367,Tangerang Selatan,42801149,13761669,7100000000
2,1,0,348,379,Tangerang Selatan,42801150,13761670,17500000000
2,1,2,250,335,Tangerang Selatan,42801151,13761671,2600000000
2,1,1,60,90,Tangerang Selatan,42801152,13761672,3466355871
2,1,1,100,120,Tangerang Selatan,42801153,13761673,1750000000
2,1,0,280,183,Tangerang Selatan,42801154,13761674,2600000000
2,1,1,150,90,Tangerang Selatan,42801155,13761675,1670000000
2,1,0,100,72,Tangerang Selatan,42801156,13761676,1950000000
2,1,0,200,180,Tangerang Selatan,42801157,13761677,5500000000
2,1,0,45,65,Tangerang Selatan,42801158,13761678,3466355871
2,1,0,45,65,Tangerang Selatan,42801159,13761679,3466355871
2,1,1,132,60,Tangerang Selatan,42801160,13761680,1580000000
2,1,2,170,117,Tangerang Selatan,42801161,13761681,2900000000
2,1,2,200,132,Tangerang Selatan,42801162,13761682,3200000000
2,1,2,170,117,Tangerang Selatan,42801163,13761683,2900000000
2,1,1,40,66,Tangerang Selatan,42801164,13761684,3466355871
2,1,3,335,206,Tangerang Selatan,42801165,13761685,4200000000
2,1,1,129,120,Tangerang Selatan,42801166,13761686,2800000000
2,1,2,150,160,Tangerang Selatan,42801167,13761687,2300000000
2,1,1,241,170,Tangerang Selatan,42801168,13761688,7000000000
2,1,2,100,117,Tangerang Selatan,42801169,13761689,1350000000
2,2,1,200,180,Tangerang Selatan,42801170,13761690,2900000000
2,1,2,180,193,Tangerang Selatan,42801171,13761691,2300000000
2,2,1,40,66,Tangerang Selatan,42801172,13761692,3466355871
2,2,2,350,303,Tangerang Selatan,42801173,13761693,4900000000
2,2,2,350,621,Tangerang Selatan,42801174,13761694,3400000000
2,1,2,400,228,Tangerang Selatan,42801175,13761695,5500000000
2,1,2,400,228,Tangerang Selatan,42801176,13761696,5500000000
2,1,0,80,126,Tangerang Selatan,42801177,13761697,1450000000
2,10,2,42,60,Tangerang Selatan,42801178,13761698,3466355871
2,1,0,160,196,Tangerang Selatan,42801179,13761699,1050000000
2,1,0,36,84,Tangerang Selatan,42801180,13761700,3466355871
2,1,1,160,196,Tangerang Selatan,42801181,13761701,1050000000
2,1,2,42,60,Tangerang Selatan,42801182,13761702,3466355871
2,1,0,68,108,Tangerang Selatan,42801183,13761703,1360000000
2,1,1,100,153,Tangerang Selatan,42801184,13761704,2200000000
2,1,1,100,153,Tangerang Selatan,42801185,13761705,2200000000
2,1,1,75,108,Tangerang Selatan,42801186,13761706,1550000000
2,1,2,42,60,Tangerang Selatan,42801187,13761707,3466355871
2,1,1,120,160,Tangerang Selatan,42801188,13761708,1600000000
2,1,2,70,60,Tangerang Selatan,42801189,13761709,3466355871
2,1,2,246,746,Tangerang Selatan,42801190,13761710,12000000000
2,1,2,70,60,Tangerang Selatan,42801191,13761711,3466355871
2,1,2,36,66,Tangerang Selatan,42801192,13761712,3466355871
2,1,2,42,60,Tangerang Selatan,42801193,13761713,3466355871
2,1,2,36,90,Tangerang Selatan,42801194,13761714,3466355871
2,1,1,69,72,Tangerang Selatan,42801195,13761715,1100000000
2,1,2,100,79,Tangerang Selatan,42801196,13761716,1500000000
2,1,1,70,150,Tangerang Selatan,42801197,13761717,2650000000
2,1,0,90,106,Tangerang Selatan,42801198,13761718,3466355871
2,1,2,250,340,Tangerang Selatan,42801199,13761719,3070000000
2,1,2,300,177,Tangerang Selatan,42801200,13761720,5850000000
2,1,1,300,528,Tangerang Selatan,42801201,13761721,3300000000
2,1,0,59,84,Tangerang Selatan,42801202,13761722,3466355871
2,1,2,42,60,Tangerang Selatan,42801203,13761723,3466355871
2,1,1,125,128,Tangerang Selatan,42801204,13761724,1500000000
2,1,2,200,150,Tangerang Selatan,42801205,13761725,4500000000
2,1,2,120,105,Tangerang Selatan,42801206,13761726,2970000000
2,1,0,120,78,Tangerang Selatan,42801207,13761727,1850000000
2,1,1,48,68,Tangerang Selatan,42801208,13761728,3466355871
2,1,1,78,101,Tangerang Selatan,42801209,13761729,3466355871
2,1,1,78,101,Tangerang Selatan,42801210,13761730,3466355871
2,1,1,54,126,Tangerang Selatan,42801211,13761731,3466355871
2,1,2,42,60,Tangerang Selatan,42801212,13761732,3466355871
2,1,1,70,104,Tangerang Selatan,42801213,13761733,1400000000
2,1,1,240,124,Bekasi,4791843,2468251,1560000000
2,1,1,70,90,Bekasi,4791844,2468251,1150000000
2,1,1,87,66,Bekasi,4791845,2468251,2993723296
2,2,1,90,105,Bekasi,4791846,2468251,1080000000
2,1,1,70,90,Bekasi,4791847,2468251,1150000000
2,1,1,196,180,Bekasi,4791848,2468251,3500000000
2,1,1,80,72,Bekasi,4791849,2468251,1750000000
2,2,1,60,54,Bekasi,4791850,2468251,2993723296
2,1,1,400,345,Bekasi,4791851,2468251,3750000000
2,1,1,126,126,Bekasi,4791852,2468251,1120000000
2,1,0,70,97,Bekasi,4791853,2468251,2993723296
2,2,0,78,98,Bekasi,4791854,2468251,1200000000
2,1,1,121,130,Bekasi,4791855,2468251,2040000000
2,2,1,80,72,Bekasi,4791856,2468251,1750000000
2,1,0,67,77,Bekasi,4791857,2468251,2993723296
2,1,2,85,69,Bekasi,4791858,2468251,2993723296
2,1,1,53,65,Bekasi,4791859,2468251,2993723296
2,1,0,320,240,Bekasi,4791860,2468251,2690000000
2,2,0,73,84,Bekasi,4791861,2468251,1200000000
2,1,1,280,160,Bekasi,4791862,2468251,1750000000
2,1,0,200,300,Bekasi,4791863,2468251,1300000000
2,1,0,149,135,Bekasi,4791864,2468251,2710000000
2,1,0,50,55,Bekasi,4791865,2468251,2993723296
2,1,0,200,300,Bekasi,4791866,2468251,1300000000
2,1,1,240,124,Bekasi,4791867,2468251,1560000000
2,2,1,30,60,Bekasi,4791868,2468251,2993723296
2,2,1,90,165,Bekasi,4791869,2468251,1200000000
2,1,2,85,113,Bekasi,4791870,2468251,2993723296
2,1,1,70,90,Bekasi,4791871,2468251,1150000000
2,1,1,70,97,Bekasi,4791872,2468251,2993723296
2,2,0,272,239,Bekasi,4791873,2468251,2990000000
2,3,1,36,60,Bekasi,4791874,2468251,2993723296
2,1,3,300,216,Bekasi,4791875,2468251,3700000000
2,1,0,130,91,Bekasi,4791876,2468251,1290000000
2,1,1,130,91,Bekasi,4791877,2468251,1200000000
2,2,0,216,160,Bekasi,4791878,2468251,1990000000
2,1,1,55,60,Bekasi,4791879,2468251,2993723296
2,1,1,36,60,Bekasi,4791880,2468251,2993723296
2,2,1,40,60,Bekasi,4791881,2468251,2993723296
2,1,1,90,105,Bekasi,4791882,2468251,1080000000
2,1,1,240,124,Bekasi,4791883,2468251,1560000000
2,1,1,87,66,Bekasi,4791884,2468251,2993723296
2,2,1,30,60,Bekasi,4791885,2468251,2993723296
2,1,1,70,97,Bekasi,4791886,2468251,2993723296
2,1,1,90,165,Bekasi,4791887,2468251,1200000000
2,1,1,36,72,Bekasi,4791888,2468251,2993723296
2,1,1,70,90,Bekasi,4791889,2468251,1150000000
2,1,1,47,67,Bekasi,4791890,2468251,2993723296
2,1,2,700,376,Bekasi,4791891,2468251,3100000000
2,1,1,84,77,Bekasi,4791892,2468251,1180000000
2,2,1,90,165,Bekasi,4791893,2468251,1200000000
2,1,1,36,72,Bekasi,4791894,2468251,2993723296
2,1,1,60,112,Bekasi,4791895,2468251,1150000000
2,1,0,100,180,Bekasi,4791896,2468251,2993723296
2,3,1,48,60,Bekasi,4791897,2468251,2993723296
2,1,1,48,60,Bekasi,4791898,2468251,2993723296
2,3,1,36,72,Bekasi,4791899,2468251,2993723296
2,1,0,77,84,Bekasi,4791900,2468251,1180000000
2,1,1,130,92,Bekasi,4791901,2468251,1280000000
2,2,2,85,70,Bekasi,4791902,2468251,2993723296
2,1,2,307,192,Bekasi,4791903,2468251,5270000000
2,1,0,300,200,Bekasi,4791904,2468251,2300000000
2,1,2,156,118,Bekasi,4791905,2468251,1590000000
2,1,2,170,140,Bekasi,4791906,2468251,1800000000
2,1,2,54,78,Bekasi,4791907,2468251,2993723296
2,2,1,87,66,Bekasi,4791908,2468251,2993723296
2,1,0,120,120,Bekasi,4791909,2468251,2993723296
2,1,2,80,65,Bekasi,4791910,2468251,2993723296
2,1,1,60,80,Bekasi,4791911,2468251,2993723296
2,2,2,120,104,Bekasi,4791912,2468251,1990000000
2,1,2,77,77,Bekasi,4791913,2468251,1400000000
2,1,0,280,160,Bekasi,4791914,2468251,1750000000
2,3,2,149,135,Bekasi,4791915,2468251,2710000000
2,2,0,150,136,Bekasi,4791916,2468251,2190000000
2,1,0,36,72,Bekasi,4791917,2468251,2993723296
2,1,1,90,105,Bekasi,4791918,2468251,1080000000
2,1,0,90,165,Bekasi,4791919,2468251,1200000000
2,2,1,70,90,Bekasi,4791920,2468251,1150000000
2,2,0,70,97,Bekasi,4791921,2468251,2993723296
2,3,1,87,66,Bekasi,4791922,2468251,2993723296
2,1,1,90,200,Bekasi,4791923,2468251,1680000000
2,2,1,36,72,Bekasi,4791924,2468251,2993723296
2,1,1,90,165,Bekasi,4791925,2468251,1200000000
2,1,1,120,105,Bekasi,4791926,2468251,1200000000
2,1,1,36,60,Bekasi,4791927,2468251,2993723296
2,1,3,100,137,Bekasi,4791928,2468251,2993723296
2,1,0,96,78,Bekasi,4791929,2468251,2993723296
2,1,0,70,97,Bekasi,4791930,2468251,2993723296
2,1,1,87,66,Bekasi,4791931,2468251,2993723296
2,1,1,70,97,Bekasi,4791932,2468251,2993723296
2,1,2,250,220,Bekasi,4791933,2468251,5500000000
2,1,2,185,160,Bekasi,4791934,2468251,2200000000
2,1,0,72,72,Bekasi,4791935,2468251,2993723296
2,1,1,29,60,Bekasi,4791936,2468251,2993723296
2,1,2,200,144,Bekasi,4791937,2468251,2500000000
2,1,0,45,60,Bekasi,4791938,2468251,2993723296
2,1,1,140,126,Bekasi,4791939,2468251,1300000000
2,1,2,130,92,Bekasi,4791940,2468251,1290000000
2,1,1,65,120,Bekasi,4791941,2468251,2993723296
2,1,1,80,72,Bekasi,4791942,2468251,1740000000
2,1,2,77,84,Bekasi,4791943,2468251,1180000000
2,1,2,84,105,Bekasi,4791944,2468251,1180000000
2,1,1,150,105,Bekasi,4791945,2468251,1400000000
2,1,2,440,487,Bekasi,4791946,2468251,4150000000
2,1,1,50,60,Bekasi,4791947,2468251,2993723296
2,2,2,190,120,Bekasi,4791948,2468251,2500000000
2,2,1,75,63,Bekasi,4791949,2468251,2993723296
2,2,1,41,85,Bekasi,4791951,2468251,2993723296
2,2,1,50,72,Bekasi,4791952,2468251,2993723296
2,1,1,140,123,Bekasi,4791953,2468251,1300000000
2,1,1,70,110,Bekasi,4791954,2468251,2993723296
2,1,1,48,92,Bekasi,4791955,2468251,2993723296
2,2,2,77,84,Bekasi,4791956,2468251,1180000000
2,1,1,68,82,Bekasi,4791957,2468251,2993723296
2,1,1,80,72,Bekasi,4791958,2468251,2993723296
2,2,2,90,70,Bekasi,4791959,2468251,2993723296
2,1,0,150,240,Bekasi,4791960,2468251,1200000000
2,1,1,66,75,Bekasi,4791961,2468251,2993723296
2,2,1,58,65,Bekasi,4791962,2468251,2993723296
2,1,1,36,60,Bekasi,4791963,2468251,2993723296
2,1,1,40,61,Bekasi,4791964,2468251,2993723296
2,1,2,127,160,Bekasi,4791965,2468251,2200000000
2,1,1,90,126,Bekasi,4791966,2468251,1300000000
2,1,1,69,108,Bekasi,4791967,2468251,1450000000
2,1,0,149,144,Bekasi,4791968,2468251,2500000000
2,1,0,80,90,Bekasi,4791969,2468251,2993723296
2,2,0,177,341,Bekasi,4791970,2468251,2950000000
2,1,4,200,238,Bekasi,4791971,2468251,3900000000
2,1,2,160,324,Bekasi,4791972,2468251,2600000000
2,2,2,84,105,Bekasi,4791973,2468251,1180000000
2,2,1,56,179,Bekasi,4791974,2468251,1650000000
2,2,1,32,60,Bekasi,4791975,2468251,2993723296
2,1,1,116,72,Bekasi,4791976,2468251,1620000000
2,1,0,45,60,Bekasi,4791977,2468251,2993723296
2,2,1,200,120,Bekasi,4791978,2468251,2220000000
2,1,2,84,77,Bekasi,4791979,2468251,1180000000
2,1,1,234,162,Bekasi,4791980,2468251,2000000000
2,1,1,100,100,Bekasi,4791981,2468251,2993723296
2,1,2,155,144,Bekasi,4791982,2468251,2470000000
2,2,1,65,48,Bekasi,4791983,2468251,2993723296
2,1,0,272,239,Bekasi,4791984,2468251,2980000000
2,1,2,80,103,Bekasi,4791985,2468251,2993723296
2,2,1,150,126,Bekasi,4791986,2468251,1660000000
2,1,0,55,60,Bekasi,4791987,2468251,2993723296
2,2,0,73,96,Bekasi,4791988,2468251,1530000000
2,1,2,165,108,Bekasi,4791989,2468251,1980000000
2,2,1,100,82,Bekasi,4791990,2468251,1320000000
2,1,2,136,183,Bekasi,4791991,2468251,4290000000
2,2,2,550,530,Bekasi,4791992,2468251,5300000000
2,1,2,150,120,Bekasi,4791993,2468251,1800000000
2,1,1,42,72,Bekasi,4791994,2468251,2993723296
2,1,1,38,70,Bekasi,4791995,2468251,2993723296
2,2,1,62,84,Bekasi,4791996,2468251,1470000000
2,2,1,172,180,Bekasi,4791997,2468251,1100000000
2,1,0,60,104,Bekasi,4791998,2468251,2993723296
2,1,1,36,60,Bekasi,4791999,2468251,2993723296
2,1,1,41,60,Bekasi,47911000,2468251,2993723296
2,1,2,55,72,Bekasi,47911001,2468251,2993723296
2,1,0,50,55,Bekasi,47911002,2468251,2993723296
2,1,1,30,60,Bekasi,47911003,2468251,2993723296
2,1,2,40,78,Bekasi,47911004,2468251,2993723296
2,1,2,60,95,Bekasi,47911005,2468251,1190000000
2,1,1,90,70,Bekasi,47911006,2468251,2993723296
2,2,0,36,72,Bekasi,47911007,2468251,2993723296
2,1,1,48,60,Bekasi,47911008,2468251,2993723296
2,1,1,36,60,Bekasi,47911009,2468251,2993723296
2,2,1,36,73,Bekasi,47911010,2468251,2993723296
2,1,1,54,90,Bekasi,47911011,2468251,2993723296
2,1,1,90,72,Bekasi,47911012,2468251,1050000000
2,2,1,90,72,Bekasi,47911013,2468251,1050000000
2,2,1,100,123,Bekasi,47911014,2468251,1650000000
2,1,2,30,60,Bekasi,47911015,2468251,2993723296
2,1,2,70,95,Bekasi,47911016,2468251,2993723296
2,1,2,66,80,Bekasi,47911017,2468251,2993723296
2,1,2,45,70,Bekasi,47911018,2468251,2993723296
2,2,2,41,70,Bekasi,47911019,2468251,2993723296
2,1,0,82,92,Bekasi,47911020,2468251,2993723296
2,1,0,82,72,Bekasi,47911021,2468251,2993723296
2,1,0,72,72,Bekasi,47911022,2468251,2993723296
2,1,1,37,60,Bekasi,47911023,2468251,2993723296
2,1,0,42,72,Bekasi,47911024,2468251,2993723296
2,2,0,82,92,Bekasi,47911025,2468251,2993723296
2,2,1,80,96,Bekasi,47911026,2468251,2993723296
2,2,1,85,113,Bekasi,47911027,2468251,2993723296
2,2,1,36,98,Bekasi,47911028,2468251,2993723296
2,2,1,30,60,Bekasi,47911029,2468251,2993723296
2,2,0,38,63,Bekasi,47911030,2468251,2993723296
2,2,1,48,70,Bekasi,47911031,2468251,2993723296
2,2,0,72,45,Bekasi,47911032,2468251,2993723296
2,2,1,85,60,Bekasi,47911033,2468251,2993723296
2,2,2,69,96,Bekasi,47911034,2468251,2993723296
2,1,1,58,69,Bekasi,47911035,2468251,2993723296
2,1,2,130,92,Bekasi,47911036,2468251,1290000000
2,2,2,84,105,Bekasi,47911037,2468251,1410000000
2,2,0,285,585,Bekasi,47911038,2468251,2900000000
2,2,0,160,117,Bekasi,47911039,2468251,1200000000
2,2,1,69,55,Bekasi,47911040,2468251,1270000000
2,2,1,211,225,Bekasi,47911041,2468251,2750000000
2,2,0,90,80,Bekasi,47911042,2468251,2993723296
2,1,0,240,515,Bekasi,47911043,2468251,4400000000
2,1,0,120,104,Bekasi,47911044,2468251,2100000000
2,2,0,149,135,Bekasi,47911045,2468251,2700000000
2,2,0,50,55,Bekasi,47911046,2468251,2993723296
2,1,1,66,100,Bekasi,47911047,2468251,2993723296
2,1,2,136,183,Bekasi,47911048,2468251,4040000000
2,2,1,300,182,Bekasi,47911049,2468251,1690000000
2,2,2,170,92,Bekasi,47911050,2468251,1620000000
2,1,1,42,72,Bekasi,47911051,2468251,2993723296
2,1,1,100,50,Bekasi,47911052,2468251,2993723296
2,1,1,90,72,Bekasi,47911053,2468251,1050000000
2,1,1,71,112,Bekasi,47911054,2468251,1400000000
2,2,1,90,72,Bekasi,47911055,2468251,1050000000
2,2,1,90,72,Bekasi,47911056,2468251,1050000000
2,1,1,90,72,Bekasi,47911057,2468251,1050000000
2,1,1,90,72,Bekasi,47911058,2468251,1050000000
2,2,1,38,60,Bekasi,47911059,2468251,2993723296
2,1,1,77,84,Bekasi,47911060,2468251,1180000000
2,2,1,77,84,Bekasi,47911061,2468251,1180000000
2,2,2,156,118,Bekasi,47911062,2468251,1620000000
2,1,2,70,90,Bekasi,47911063,2468251,1150000000
2,2,1,70,100,Bekasi,47911064,2468251,2993723296
2,2,1,60,90,Bekasi,47911065,2468251,2993723296
2,1,1,90,180,Bekasi,47911066,2468251,2200000000
2,2,0,70,140,Bekasi,47911067,2468251,2993723296
2,2,1,80,126,Bekasi,47911068,2468251,2993723296
2,2,1,38,60,Bekasi,47911069,2468251,2993723296
2,2,1,45,72,Bekasi,47911070,2468251,2993723296
2,2,2,45,72,Bekasi,47911071,2468251,2993723296
2,2,1,60,72,Bekasi,47911072,2468251,2993723296
2,2,1,99,75,Bekasi,47911073,2468251,2993723296
2,2,2,53,65,Bekasi,47911074,2468251,2993723296
2,1,2,63,72,Bekasi,47911075,2468251,2993723296
2,2,2,196,325,Bekasi,47911076,2468251,4650000000
2,1,0,300,144,Bekasi,47911077,2468251,1800000000
2,2,0,200,120,Bekasi,47911078,2468251,2993723296
2,2,1,162,162,Bekasi,47911079,2468251,2750000000
2,2,1,150,160,Bekasi,47911080,2468251,2150000000
2,2,1,90,138,Bekasi,47911081,2468251,1100000000
2,1,2,192,307,Bekasi,47911082,2468251,4700000000
2,2,2,196,328,Bekasi,47911083,2468251,4500000000
2,2,2,200,136,Bekasi,47911084,2468251,2700000000
2,2,0,110,178,Bekasi,47911085,2468251,1990000000
2,1,1,87,66,Bekasi,47911086,2468251,2993723296
2,1,1,123,220,Bekasi,47911087,2468251,2993723296
2,2,2,77,84,Bekasi,47911088,2468251,1180000000
2,2,1,38,60,Bekasi,47911089,2468251,2993723296
2,1,0,50,72,Bekasi,47911090,2468251,2993723296
2,2,1,63,42,Bekasi,47911091,2468251,2993723296
2,1,1,90,107,Bekasi,47911092,2468251,1200000000
2,1,0,150,165,Bekasi,47911093,2468251,1250000000
2,2,2,77,84,Bekasi,47911094,2468251,1180000000
2,2,1,30,66,Bekasi,47911095,2468251,2993723296
2,1,0,112,161,Bekasi,47911096,2468251,2993723296
2,1,1,69,108,Bekasi,47911097,2468251,1200000000
2,2,2,105,84,Bekasi,47911098,2468251,1400000000
